Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,3.0,5.0,,,3.0,,,1.0,,,,3.0,9.0,8.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,2.0,,,10.0,3.0,,8.0,,,1.0,2.0,,,,,1.0,,,,,,,3.0,,,,,,,126819
1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,2.0,,,,,,,1.0,35.0,,,6.0,4.0,,,,,,,,,,,,,,2.0,,,,,227947
,,,8.0,,,,,,,,,,,,,3.0,,,,,,,,,,,6.0,,4.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,2.0,,2.0,5.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,4.0,,,4.0,,,,144868
,,,,1.0,,,1.0,,,,,,,,2.0,5.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,3.0,,,,,285881
,,,3.0,1.0,,,,,,,1.0,,,,,4.0,,,,1.0,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,6.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,5636
3.0,,3.0,2.0,3.0,,1.0,2.0,,,,,,1.0,,,1.0,,,,,,1.0,,,6.0,,13.0,,14.0,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,15.0,36.0,,,,2.0,,,,,,,,,,,,,,,,,,,217849
,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,262881
,,,1.0,1.0,,2.0,11.0,,,,1.0,,,,9.0,14.0,,,,,,,,1.0,,,,,8.0,,,,2.0,,,,,1.0,,,,,1.0,1.0,,,1.0,2.0,,,3.0,,,,,,42.0,2.0,,,,,,,,,,,,,,,2.0,,2.0,2.0,,,5.0,85723
,,,,6.0,,,3.0,,,,,,1.0,1.0,2.0,5.0,,1.0,,,,,,,,,8.0,,17.0,,,,,,,,,,,,,,,,,1.0,,,3.0,,2.0,,,2.0,1.0,,7.0,,5.0,,4.0,,1.0,1.0,,,,,,1.0,,,3.0,,,,,,,171658
,,,5.0,9.0,,,15.0,,,,,,,,6.0,9.0,,,,1.0,,,,,1.0,,3.0,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,3.0,,2.0,10.0,5.0,3.0,17.0,1.0,,5.0,4.0,,,,1.0,,,,,,,,6.0,,7.0,,,,,70884
,1.0,,7.0,8.0,,,5.0,,,,,,,,9.0,61.0,,3.0,,,,,,2.0,,,2.0,,5.0,,,,,,,,,,,,,,,,,5.0,1.0,1.0,3.0,,17.0,,,3.0,2.0,,30.0,,,2.0,3.0,,,,,3.0,,,2.0,,,,8.0,,4.0,,,,,45077
,,,6.0,7.0,,,,,,,,,,,3.0,7.0,,,,,,,,,1.0,,1.0,,8.0,,,,,,,,,,,,,,,,,7.0,,,,2.0,1.0,,,,2.0,3.0,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,243726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100297
,,,,4.0,,12.0,1.0,,,1.0,1.0,,,,4.0,7.0,,4.0,,,,,,,,,1.0,,9.0,,1.0,,,,,,,,,,2.0,,,1.0,,,3.0,1.0,,1.0,2.0,,,,,,8.0,,,5.0,,,,,,1.0,,1.0,5.0,,,,,,1.0,1.0,,,,232879
,1.0,,16.0,8.0,,,11.0,,,,,,1.0,,19.0,40.0,,,,,,,,,1.0,1.0,1.0,,8.0,,,,,,,,,2.0,,,,,3.0,,,2.0,2.0,3.0,,,13.0,,,,,,32.0,,1.0,5.0,1.0,1.0,,,,,,,,,,,9.0,,3.0,3.0,,,,216958
,,3.0,8.0,,,,2.0,,,,,,,,4.0,5.0,,5.0,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,6.0,,,,,,238375
,,3.0,12.0,32.0,2.0,,18.0,,,,1.0,,,,16.0,10.0,,1.0,1.0,5.0,,2.0,,,14.0,,,,7.0,,,,9.0,,,,,1.0,,,1.0,,,1.0,,,1.0,13.0,1.0,,16.0,1.0,,,20.0,16.0,47.0,,1.0,,6.0,,,,1.0,,,,80.0,4.0,,1.0,20.0,,24.0,2.0,,,1.0,269595
5.0,2.0,6.0,7.0,15.0,,4.0,3.0,,,,,,3.0,,4.0,8.0,,,,,,2.0,,,,2.0,2.0,,10.0,,,,,,,,1.0,,,,2.0,,,1.0,,,1.0,,7.0,2.0,3.0,3.0,,,2.0,2.0,13.0,2.0,,7.0,2.0,,,,,2.0,,,7.0,,,,7.0,,1.0,3.0,,,,306670
,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,2.0,2.0,,4.0,,,1.0,2.0,,,17.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,229190
,,,4.0,1.0,,1.0,5.0,,,,,3.0,,,,4.0,,,,,,,,,5.0,,,,2.0,,,,,,,,,,,,,,,1.0,,4.0,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,310437
,1.0,,9.0,2.0,,,9.0,,,,,,,,5.0,21.0,1.0,,,,,,,19.0,,,2.0,,8.0,,,,2.0,,,,,,,,2.0,,,,,1.0,1.0,,1.0,24.0,6.0,,,,,,5.0,7.0,,15.0,,,,,,,,,,,,,2.0,,2.0,3.0,,,,300432
,,,,,,,1.0,,,,,,,,5.0,7.0,,,,,,,,,,,,,6.0,,,,,,1.0,1.0,,,,,1.0,,,,7.0,,,,,,3.0,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,269808
,,,1.0,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,7.0,,,,1.0,,,,,,,,16.0,7.0,,,,,,,,,,,,,,94713
,,,2.0,1.0,,1.0,3.0,,,,,,,,2.0,2.0,,1.0,,,,,,,7.0,,2.0,,3.0,2.0,4.0,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,6.0,1.0,,,,19.0,,,,1.0,,,,,,,,11.0,,,,,,,7339
,,,3.0,6.0,,,12.0,,,1.0,,,,,6.0,25.0,1.0,7.0,,,,,,2.0,,,11.0,,18.0,,,,,5.0,,,,2.0,,,1.0,1.0,1.0,5.0,,2.0,2.0,8.0,,,5.0,,,1.0,13.0,2.0,20.0,,1.0,,1.0,1.0,,,,2.0,,,12.0,,,,26.0,2.0,4.0,4.0,,,,172986
3.0,,,13.0,5.0,,3.0,12.0,,,,2.0,,24.0,,4.0,35.0,,1.0,,3.0,,,,2.0,,2.0,1.0,,7.0,,,,,,,,,,,,4.0,1.0,,3.0,1.0,4.0,6.0,1.0,1.0,,9.0,,2.0,3.0,7.0,7.0,30.0,1.0,,1.0,5.0,5.0,,,,4.0,,,,,,,17.0,1.0,14.0,,,,,320160
4.0,9.0,1.0,9.0,17.0,,,13.0,1.0,,3.0,2.0,1.0,,,14.0,58.0,1.0,,,,,,,29.0,2.0,,7.0,,5.0,,,,1.0,,,,,8.0,,,3.0,,1.0,,,9.0,1.0,,,10.0,24.0,,1.0,3.0,7.0,,10.0,,,,5.0,1.0,,,,,,,3.0,3.0,,,17.0,5.0,5.0,6.0,,,,26572
,,,5.0,,,,11.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,7.0,,,,,,,,,,3.0,,,1.0,,,,,,,109812
,,,,6.0,,,,,,,,,,,,6.0,,,,,,,,2.0,,,,,24.0,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,6.0,24.0,,,4.0,,,,,,,,,,,,,,,2.0,,,,,175503
,,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,5.0,,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,87684
,,,,2.0,,,,,,,,,,,,1.0,,,,1.0,,2.0,,1.0,,,,,22.0,,,,,,,,,,,,,1.0,,,,2.0,,8.0,,,,,,,,,8.0,,,,,,1.0,1.0,17.0,,,,,,,,,,,,,,,224313
1.0,,3.0,6.0,5.0,,2.0,2.0,,,,,,,,2.0,16.0,1.0,7.0,1.0,,,,,,8.0,,,,3.0,,,,,,1.0,,,4.0,,,,,,1.0,,7.0,3.0,,,,1.0,,,,,,6.0,,,,1.0,1.0,,,3.0,,,,3.0,,1.0,,5.0,,,2.0,,,,15811
,,4.0,5.0,,,,4.0,,,,,,7.0,,5.0,,,,,1.0,,,,,4.0,,,,2.0,2.0,,1.0,,,,,,3.0,,,1.0,,,,,,2.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,77252
,,,7.0,,,,,,,,,,,,6.0,3.0,,,,,,,,,,2.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,2.0,10.0,,1.0,2.0,183372
1.0,,13.0,17.0,6.0,,,18.0,,,1.0,4.0,1.0,,,13.0,23.0,1.0,,1.0,,,,,6.0,3.0,1.0,10.0,1.0,14.0,,,4.0,,2.0,,,,1.0,,,1.0,3.0,1.0,3.0,,,2.0,1.0,1.0,2.0,5.0,,1.0,6.0,1.0,2.0,20.0,,,1.0,1.0,3.0,,,,2.0,,,16.0,,,,8.0,,3.0,5.0,,,,24163
,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,219143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96698
,,,4.0,,,,,,,,,,,,,10.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,4.0,,,,,,1.0,,,,,,,,,,,,,,327358
,,,3.0,,,,1.0,,,,1.0,,,,2.0,10.0,,6.0,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,3.0,2.0,,,,,4.0,,,,5.0,,,,2.0,,,,2.0,,,,4.0,12.0,,1.0,,,,74413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,267563
,,,4.0,3.0,,,,,1.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159722
,,,1.0,,,,4.0,,,,,,,3.0,2.0,7.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,6.0,,1.0,1.0,,,3.0,27.0,2.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,99108
,2.0,,1.0,4.0,,,4.0,,,,,,,,9.0,53.0,,1.0,,,,1.0,1.0,1.0,,,,,14.0,,,2.0,,,,,,,13.0,,,,,1.0,,2.0,,7.0,4.0,,12.0,,,7.0,22.0,3.0,9.0,,,,2.0,,,,,,,,,,5.0,,8.0,,1.0,1.0,,,,1609
,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,326787
,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,8.0,1.0,,,,,,,,,,1.0,,1.0,,,3.0,,,,267308
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,5.0,1.0,,,,,2.0,,,,,289596
,3.0,,6.0,36.0,,,6.0,,,1.0,1.0,,,,3.0,42.0,,4.0,,,,,,1.0,2.0,,2.0,,10.0,,,,,2.0,,,,1.0,3.0,,,,,1.0,,,1.0,1.0,,2.0,3.0,,,12.0,4.0,41.0,58.0,6.0,,3.0,3.0,2.0,1.0,,3.0,1.0,,,,,,,1.0,,,5.0,,,3.0,23812
,3.0,,8.0,15.0,,,4.0,,,,,2.0,,,9.0,19.0,,,,1.0,,,,1.0,13.0,,3.0,1.0,5.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,4.0,1.0,,,4.0,11.0,,,,7.0,1.0,23.0,1.0,1.0,,2.0,,,,,,,,,,,,11.0,,,2.0,,,2.0,95747
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176201
,,,3.0,3.0,,,9.0,,,1.0,,1.0,,,12.0,19.0,,1.0,6.0,1.0,,,,1.0,12.0,,,,11.0,,,,,1.0,,3.0,,11.0,2.0,,,,,,,7.0,4.0,5.0,,5.0,11.0,,,1.0,,1.0,27.0,,,,2.0,,,1.0,,,,,24.0,,9.0,,8.0,16.0,3.0,7.0,,,,236056
,,,4.0,10.0,,,7.0,,,1.0,14.0,4.0,,,8.0,22.0,,1.0,,,,,,9.0,,,15.0,,8.0,,,,,,,,,,1.0,,1.0,,1.0,,,,2.0,,1.0,3.0,14.0,,2.0,3.0,,1.0,12.0,9.0,1.0,4.0,2.0,,,,,,,,,3.0,,,7.0,,2.0,2.0,,,,284614
,,2.0,14.0,9.0,,,5.0,1.0,,,1.0,1.0,,,5.0,35.0,,6.0,,,,,,,,,11.0,1.0,9.0,2.0,,,,,,,,1.0,,,,,1.0,,,2.0,1.0,1.0,,10.0,14.0,1.0,,2.0,2.0,,25.0,,,,2.0,11.0,5.0,1.0,2.0,,,1.0,6.0,,15.0,1.0,12.0,11.0,,4.0,2.0,,2.0,10444
4.0,,5.0,6.0,10.0,,,9.0,,,,,2.0,,,6.0,7.0,,2.0,,,,,,1.0,4.0,,1.0,1.0,6.0,1.0,2.0,,,,,,,1.0,,,1.0,,,1.0,,2.0,,3.0,,2.0,7.0,,1.0,,4.0,3.0,6.0,1.0,1.0,,1.0,2.0,,,,,,,5.0,,,1.0,3.0,,1.0,1.0,1.0,,,162363
,,,9.0,27.0,,,18.0,,,1.0,1.0,,,,41.0,57.0,,2.0,,,1.0,,2.0,1.0,,,30.0,1.0,9.0,4.0,,,,,3.0,,1.0,1.0,28.0,,7.0,,,7.0,1.0,3.0,1.0,,,1.0,14.0,,,1.0,5.0,5.0,59.0,,,5.0,20.0,,,2.0,,1.0,,,,1.0,,,16.0,,5.0,2.0,,1.0,2.0,19761
,,,1.0,,,,3.0,,,,1.0,,,,7.0,19.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,11.0,,,1.0,,,7.0,3.0,1.0,,,2.0,4.0,,,,,,12.0,,,,2.0,,,1.0,,2.0,,,,,,,5.0,,1.0,2.0,,,,212236
,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257107
,,,8.0,5.0,,,6.0,,,,,,,,19.0,27.0,,,,,,,1.0,,,,4.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,4.0,,,1.0,1.0,11.0,4.0,,,,7.0,,,,,,,,,,,,5.0,,1.0,1.0,,,,251402
,,,4.0,1.0,,3.0,6.0,,,,,,2.0,,12.0,12.0,3.0,,,3.0,2.0,2.0,,2.0,1.0,1.0,2.0,2.0,4.0,,1.0,1.0,,,1.0,,,1.0,,,,5.0,2.0,10.0,3.0,4.0,,11.0,3.0,,2.0,,,1.0,2.0,7.0,21.0,,1.0,,8.0,1.0,,,,1.0,,,3.0,2.0,,1.0,11.0,,16.0,,,1.0,,75109
22.0,,2.0,4.0,34.0,,,32.0,,,,,,,,5.0,19.0,,1.0,,,,,,,,,,,8.0,,,,,,,,,,,,,4.0,,2.0,,2.0,,,,,6.0,,,1.0,27.0,6.0,23.0,,,,3.0,,,,,,,,,2.0,,,3.0,,2.0,,,,,254695
,1.0,8.0,2.0,7.0,,,3.0,,,,,,,,4.0,38.0,,,7.0,,,,1.0,1.0,4.0,,1.0,,8.0,,,,,,,,,8.0,,,,11.0,,1.0,,,,3.0,,3.0,5.0,,,1.0,9.0,1.0,4.0,1.0,,,1.0,,,,,,,,57.0,,5.0,,35.0,,1.0,1.0,,,,273698
1.0,2.0,,8.0,11.0,,,6.0,,,,11.0,4.0,,,5.0,36.0,1.0,1.0,,,,1.0,,3.0,4.0,,1.0,,8.0,,,7.0,,,,,,5.0,,,3.0,,,,,,,6.0,1.0,1.0,12.0,,3.0,,1.0,24.0,43.0,,1.0,1.0,4.0,,,,1.0,1.0,,,17.0,1.0,12.0,,12.0,,4.0,2.0,,,11.0,193757
,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58452
1.0,6.0,12.0,3.0,20.0,,2.0,20.0,,,1.0,2.0,,,,10.0,51.0,,,,,,3.0,,4.0,1.0,1.0,4.0,,7.0,,,,,6.0,,2.0,,,,1.0,,3.0,3.0,2.0,,5.0,,,,2.0,5.0,,,1.0,13.0,2.0,40.0,,3.0,2.0,7.0,,,,1.0,2.0,,,,7.0,,,17.0,,23.0,5.0,,,,62832
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219991
1.0,4.0,,7.0,6.0,,,7.0,,,1.0,6.0,,,,20.0,26.0,,1.0,,,,,,,2.0,,3.0,,15.0,,,,,,,,,,2.0,,,,,,,1.0,6.0,1.0,,3.0,8.0,,4.0,,,,24.0,,,,,,4.0,,,,,,,5.0,,,3.0,,1.0,,,,,113536
,,,5.0,5.0,,2.0,15.0,,,1.0,,,,,8.0,33.0,,2.0,,,,,,,4.0,,10.0,,9.0,,,,,1.0,,,,2.0,5.0,,,,,,,1.0,1.0,,,,10.0,,2.0,,,4.0,28.0,,1.0,,5.0,,,,,,,,2.0,1.0,,,14.0,,5.0,1.0,,,2.0,64451
,,,7.0,4.0,,,8.0,,,,1.0,,,,18.0,11.0,,,,2.0,,2.0,,2.0,11.0,,,,18.0,,5.0,,,,,,1.0,3.0,,,,,,,,1.0,,,,1.0,2.0,,,1.0,,,7.0,,,,1.0,1.0,,,2.0,,,,,,1.0,,10.0,,,3.0,,,,294896
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163254
,,2.0,9.0,3.0,,2.0,1.0,,,,2.0,,,,5.0,6.0,,,1.0,,,,,,4.0,1.0,1.0,,3.0,,,,33.0,2.0,,,,,,,,,,4.0,,2.0,,13.0,,,6.0,,,9.0,,,4.0,,1.0,,,1.0,,,,,,,,,2.0,8.0,8.0,,1.0,,,,2.0,256152
,,2.0,,2.0,,,2.0,,,,,,,,1.0,3.0,,,,3.0,,1.0,,,1.0,,3.0,,10.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,3.0,,,,,,9.0,,,5.0,,,5.0,,,,,,,,,,13.0,,,,,,,105019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291049
,,,,,,,3.0,1.0,,,1.0,,,,,10.0,,,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,2.0,,4.0,,,2.0,,,,1.0,3.0,,,,,,2.0,,,15.0,7.0,,,,,1.0,,,3.0,,1.0,,1.0,,,1.0,,,,198438
,,5.0,1.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,4.0,,,,,,,,,,,,,,,,,4.0,7.0,,,,,,1.0,,,,,240918
,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,130669
,1.0,2.0,18.0,9.0,,3.0,16.0,,1.0,,3.0,20.0,,,4.0,8.0,,,2.0,2.0,,,,6.0,,,,,37.0,,,,,,,,,,,,3.0,,1.0,,,1.0,2.0,,2.0,6.0,9.0,,,,3.0,1.0,21.0,,,5.0,5.0,,,,4.0,2.0,3.0,,,7.0,,,12.0,,1.0,2.0,,,,64290
,,4.0,5.0,1.0,,,5.0,,1.0,,,7.0,,,2.0,4.0,,,,11.0,,,,6.0,4.0,,1.0,1.0,17.0,,,,,,,,,,6.0,,2.0,,,1.0,,10.0,,3.0,,,2.0,,3.0,2.0,,1.0,11.0,,,,,,,,,,,,,,,,3.0,,,,,,,186883
,,,2.0,7.0,,,10.0,,,,,,,,3.0,25.0,,,,,,,,,1.0,,16.0,,,,,,,,,,,2.0,,,3.0,,,,,1.0,,,,1.0,9.0,,,2.0,1.0,4.0,10.0,,1.0,,26.0,5.0,,3.0,,,,,,,,,16.0,,2.0,1.0,,,1.0,264454
,,,7.0,3.0,,,1.0,,,,,,,,2.0,15.0,,,,1.0,,,,,8.0,,1.0,,9.0,,,,,,,,,,6.0,,,,1.0,,,1.0,,,,4.0,15.0,,,,,,6.0,,,,1.0,,,,,,,,,,,,3.0,,,1.0,,,,89002
,,5.0,,4.0,,,2.0,,,,1.0,,,,2.0,15.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,4.0,,,,,,,,3.0,,,,,,10.0,,,16.0,7.0,,,,,,,,,,,,8.0,,,2.0,,,,200712
,,,1.0,,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,7.0,,,,1.0,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,130905
,,1.0,3.0,6.0,,,13.0,,,,1.0,1.0,,,15.0,9.0,1.0,1.0,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,3.0,,,,7.0,,,,,,,4.0,,,,,,,,,,,,,,,,3.0,,,1.0,,,,21464
,9.0,,1.0,,,,1.0,,,,,,,,,21.0,,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,7.0,,1.0,,,6.0,,,4.0,1.0,,2.0,,,,4.0,,,,,,,,,,,,1.0,,,,,,,83340
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53193
,,,12.0,36.0,,,17.0,,,2.0,1.0,,,,18.0,40.0,1.0,6.0,,5.0,,,,,,1.0,2.0,,10.0,,,,,,,,,1.0,,,,,,,,6.0,1.0,1.0,1.0,2.0,15.0,,2.0,,18.0,1.0,15.0,,1.0,3.0,2.0,,,,,1.0,1.0,4.0,1.0,,,,5.0,,3.0,6.0,,,,238129
,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313794
,,1.0,,15.0,,,7.0,,,,1.0,,,,7.0,18.0,,1.0,,,,,,6.0,,,,,32.0,1.0,,,,,5.0,,,,,,,6.0,,4.0,,1.0,,2.0,,,5.0,,5.0,1.0,,,11.0,,,,5.0,,,,,,,,,,3.0,,5.0,,1.0,1.0,,,1.0,185016
,,,1.0,2.0,,,4.0,,,,,,,,,14.0,,,10.0,1.0,4.0,,,,,,,1.0,11.0,,,,,,,,,,,,,,,,,4.0,2.0,1.0,,1.0,7.0,,,,,,5.0,,,,,,,,,,4.0,,1.0,,1.0,,1.0,1.0,6.0,,,,,268565
,,2.0,11.0,1.0,2.0,,12.0,,,1.0,6.0,,,,12.0,26.0,,1.0,,,,,,,7.0,2.0,6.0,,13.0,,,,,,,,,,,,,,,1.0,,9.0,2.0,,,12.0,9.0,,,,,9.0,8.0,,,,,,2.0,,,,,,,2.0,,,3.0,,3.0,8.0,,1.0,5.0,195534
,7.0,,3.0,9.0,,3.0,8.0,1.0,,,,,,,5.0,7.0,2.0,,,1.0,,,,,6.0,,4.0,,9.0,,,,,,,,,,2.0,,9.0,,,,1.0,,,,,4.0,4.0,,2.0,,1.0,,14.0,1.0,2.0,,3.0,,,,1.0,3.0,,,1.0,,,,1.0,,,,,,,264225
,,,3.0,3.0,,,,,,,1.0,,,,,4.0,,,,,,,,,5.0,,,,6.0,,,,,,,,,,,,1.0,,,,,2.0,,,,6.0,2.0,,3.0,,,1.0,6.0,,,11.0,16.0,,,,,,,,,,,,3.0,,,,,2.0,1.0,70239
,,1.0,6.0,5.0,,,3.0,,,,,,,,5.0,2.0,,,,3.0,,,,3.0,4.0,,,,6.0,,,,,,2.0,,,,,1.0,1.0,,,,,,,3.0,,1.0,3.0,,,,4.0,1.0,2.0,,,,2.0,,,,,,,,4.0,3.0,1.0,,5.0,,1.0,,,,,110013
