Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,0.0,4.0,,,2.0,,,6.0,,,,,3.0,1.0,,1.0,,,,0.0,,,1.0,,,,3.0,,,,,,,,,6.0,,,,,0.0,,,0.0,,,0.0,6.0,2.0,,,,1.0,1.0,0.0,,,0.0,2.0,,,,,,,,,,,2.0,1.0,,0.0,0.0,,,,326473
,,6.0,,6.0,,,,,,,,,,1.0,,1.0,,,,4.0,,,,,0.0,,,,6.0,,,1.0,,,,,,,0.0,,,,,,,0.0,,,,5.0,5.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,146485
,,,0.0,0.0,,5.0,0.0,,,,,,,,0.0,0.0,,,,,,,,3.0,,,0.0,3.0,3.0,,,,,,,,,,,0.0,6.0,,0.0,3.0,,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,,4.0,,,,,,,,,,0.0,,4.0,,,,,332587
,,,1.0,0.0,,,0.0,,,,,,,,5.0,0.0,,,,,,,,4.0,,,0.0,,0.0,,,,,2.0,,,,,,,1.0,,,,,,4.0,1.0,,4.0,0.0,,,,,,4.0,1.0,,1.0,3.0,,,,1.0,6.0,,,,,,,6.0,,5.0,0.0,,,1.0,105002
,,,,0.0,,,1.0,,,1.0,,,,,0.0,0.0,,,,1.0,,0.0,,0.0,1.0,,6.0,,0.0,,,,,,,,,6.0,,,,,,,,1.0,,0.0,,,0.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,6.0,,,,1.0,,,,,,,,0.0,,1.0,3.0,,,,144090
,,,5.0,,,,1.0,,,,,,,,6.0,5.0,,,6.0,,,,,,,,0.0,,0.0,,,,,,,,,6.0,,,,,,,,6.0,6.0,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,6.0,1.0,,5.0,6.0,,,,16062
,,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,6.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,164517
,,,,5.0,,,,,,,6.0,,,6.0,,5.0,,,,,,,,,,,6.0,,5.0,,,,,,5.0,,,,5.0,6.0,,,,5.0,5.0,,,6.0,,,,,,,6.0,,,,,,5.0,,,,,,,,,,,,5.0,,5.0,,,6.0,,110287
,,,,,,,1.0,,,,,,,,,6.0,,,,,,,,,0.0,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,272791
,,,3.0,2.0,0.0,,0.0,,,,,,,,2.0,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,3.0,,,,0.0,0.0,6.0,,2.0,,,0.0,,,,,,,0.0,,,,,,,,3.0,2.0,,0.0,0.0,,,0.0,174563
5.0,,,3.0,0.0,,0.0,2.0,,,,,3.0,,,3.0,0.0,6.0,,,,,,,,1.0,,1.0,,3.0,,,0.0,3.0,,,,,4.0,,,,,,,,0.0,3.0,,,,0.0,,,,3.0,1.0,0.0,3.0,,,1.0,,,,2.0,5.0,6.0,,0.0,,2.0,,1.0,3.0,3.0,0.0,0.0,,1.0,122210
,,,4.0,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,2.0,2.0,6.0,0.0,,,,,,2.0,,,,,,0.0,,2.0,,,,0.0,,,,,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,59127
,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,4.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306837
,2.0,,0.0,0.0,,,0.0,5.0,,,1.0,5.0,,,1.0,0.0,,,,,3.0,,,,,2.0,0.0,2.0,0.0,,2.0,,,,,6.0,,3.0,,,0.0,,0.0,,,3.0,0.0,,,3.0,0.0,,5.0,4.0,0.0,2.0,0.0,,2.0,,0.0,0.0,,,2.0,2.0,,,2.0,0.0,,,0.0,,0.0,,,,3.0,135504
,4.0,,,4.0,,,6.0,,,6.0,,,,,4.0,1.0,,,,6.0,,1.0,,6.0,,,2.0,4.0,,,,,,,,,,4.0,,,,2.0,,,,,,6.0,,,4.0,,2.0,,,6.0,4.0,,,6.0,6.0,,,,1.0,0.0,,,,,,,4.0,,2.0,,,,6.0,133033
,3.0,,0.0,0.0,,,0.0,4.0,,,,4.0,,,0.0,0.0,,,,,5.0,,,,0.0,,,4.0,1.0,4.0,,,5.0,,,,,,6.0,,,,,,,2.0,,4.0,4.0,4.0,0.0,,,0.0,,0.0,0.0,,,,0.0,,,4.0,,4.0,,,4.0,3.0,,2.0,0.0,,0.0,,,,,272566
,,,6.0,,,0.0,,,,0.0,,,,,4.0,,,,,,,,,,0.0,4.0,,,,,,,,,0.0,,,,,,,,,,,3.0,,,,,,,,3.0,,0.0,0.0,,3.0,0.0,,,,,,,,,,,,,0.0,,,,,,,252504
,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,1.0,,,,,,,,6.0,,0.0,,0.0,,,1.0,,,,,,,1.0,,,,4.0,,,,0.0,,,0.0,0.0,,,1.0,1.0,6.0,0.0,,1.0,1.0,0.0,,,,,,,,,,1.0,,0.0,,0.0,0.0,,,,58759
,,,2.0,2.0,,,2.0,,,,6.0,0.0,,,2.0,6.0,,,,,,,,2.0,,,0.0,,2.0,,,,,,,,,,,,,,,0.0,,2.0,,3.0,,,6.0,,,,6.0,0.0,6.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,,247560
,5.0,,0.0,4.0,,5.0,0.0,,,,,,,,4.0,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,5.0,,,,,5.0,,,,,6.0,0.0,5.0,0.0,,0.0,,,5.0,,5.0,0.0,4.0,,,4.0,,,,,5.0,,,,,,,5.0,,5.0,0.0,,,,236294
,,,4.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,0.0,,0.0,,5.0,,,,,,,5.0,,,,,,,4.0,,,0.0,5.0,5.0,,,5.0,,,,,5.0,4.0,,,,,0.0,,,,,,,5.0,,,,0.0,,,4.0,,,,224301
,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,32746
,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,3.0,4.0,,5.0,,6.0,,,4.0,,,,,,3.0,,,,,,,0.0,,,6.0,,,,,,,,,,,,,,6.0,,,,,,,6.0,,,,2.0,,,,,,,65327
,,,0.0,0.0,,1.0,0.0,,,4.0,0.0,,,,0.0,0.0,1.0,,,,,,,,0.0,3.0,0.0,,0.0,,,,,,,,,3.0,,,,,,,0.0,0.0,,,1.0,6.0,0.0,,1.0,,6.0,2.0,1.0,0.0,,6.0,4.0,0.0,,,4.0,,,,,0.0,,0.0,0.0,5.0,2.0,0.0,,,0.0,168876
4.0,1.0,,,1.0,,1.0,2.0,,,,,,,,3.0,4.0,,,4.0,,,,,,2.0,,,,3.0,,,,,,4.0,,,4.0,,,6.0,,,,,6.0,,5.0,1.0,6.0,3.0,,1.0,,4.0,,1.0,,,,1.0,6.0,,,,4.0,,4.0,4.0,,4.0,,1.0,,,,,,,58677
,4.0,,2.0,,,,1.0,,,,4.0,,,,1.0,0.0,,,,,,,,0.0,,,0.0,,1.0,3.0,,2.0,,5.0,,,,1.0,,,2.0,,0.0,0.0,,1.0,4.0,2.0,,,1.0,,,4.0,,,1.0,,,0.0,0.0,,,,2.0,2.0,,,,,,,1.0,,0.0,2.0,,,,246523
,,,0.0,2.0,,1.0,0.0,,,4.0,,,,,0.0,0.0,4.0,,,,,,,,,,0.0,,0.0,,,,,,2.0,,,,,,,,0.0,0.0,,0.0,0.0,1.0,,0.0,1.0,,,2.0,4.0,0.0,0.0,,,4.0,0.0,3.0,,,,2.0,2.0,,,,1.0,,0.0,,1.0,0.0,3.0,1.0,,154639
,1.0,,0.0,0.0,,,0.0,,,,,,3.0,,6.0,2.0,,,,,,,,,0.0,,,5.0,5.0,,,,,,6.0,,,5.0,,,,,,,,,6.0,,,,6.0,,,,,,1.0,,,,6.0,5.0,,,,,,,,,5.0,,6.0,,6.0,6.0,,,,332025
,,,,,,,1.0,,,,,,,,1.0,,,,,0.0,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,,315282
,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87721
,,,4.0,3.0,,,0.0,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,0.0,,,,,,,,3.0,,,,,,,,1.0,3.0,,,,1.0,,,,,,1.0,,,1.0,6.0,,,,,,,,3.0,,,3.0,3.0,,3.0,,,,1.0,68978
,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,1.0,,,,,,1.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,,315578
,,,0.0,,,,,,,,,,,,,0.0,,,,5.0,,,,,0.0,,,5.0,,,,3.0,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,5.0,4.0,,,,,,5.0,0.0,5.0,,,,0.0,,2.0,,5.0,,,,,,2.0,170931
1.0,,1.0,0.0,1.0,,0.0,1.0,1.0,,,,0.0,,,1.0,0.0,,,,4.0,,,,,,,,,2.0,,,,,,,,,3.0,,,,,6.0,6.0,,0.0,6.0,,,1.0,0.0,,,,4.0,1.0,1.0,,6.0,,0.0,,,3.0,,3.0,,,4.0,,,,1.0,,3.0,,,,6.0,332540
,,,6.0,,,,0.0,,,,,,,,5.0,5.0,,,,,6.0,,,,,,3.0,,5.0,,,,,,,,,5.0,,,,5.0,5.0,,,,6.0,,,6.0,5.0,,6.0,,,,5.0,0.0,,1.0,,,,,1.0,,,,,,,,6.0,,,,,,1.0,167726
,,,1.0,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,5.0,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,1.0,1.0,,,,5.0,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,104857
,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,5.0,3.0,,,,,,,,,,,,,,3.0,,,,,,,6.0,,,,0.0,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,3.0,51602
0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,,,4.0,,,,0.0,0.0,,5.0,,,,,,,,0.0,2.0,6.0,0.0,,,,1.0,0.0,0.0,,,1.0,,,1.0,,0.0,5.0,,3.0,,3.0,,6.0,0.0,,0.0,0.0,0.0,5.0,0.0,,5.0,,0.0,,,,6.0,0.0,,,,,,,0.0,,4.0,0.0,,,1.0,295956
,,,6.0,3.0,,,0.0,,,3.0,,,,,0.0,0.0,,,,,4.0,,,,,,,,,6.0,,,,,,,,6.0,,,,,,0.0,,,,,,,0.0,6.0,,3.0,,,1.0,,,,3.0,0.0,,,,0.0,0.0,,6.0,,,,0.0,,3.0,,,,,104940
,,,,4.0,,,0.0,,,,6.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,0.0,6.0,,,,,,,,,,,,,,,,6.0,,,6.0,,,0.0,68685
,,,1.0,1.0,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,0.0,3.0,3.0,,0.0,,,,,,,,,1.0,,3.0,,,,1.0,,0.0,1.0,,,,0.0,,3.0,6.0,,2.0,1.0,,,,6.0,,,,,,,,,,1.0,2.0,0.0,,1.0,1.0,,,,168458
,,,,3.0,,,0.0,,,,,4.0,,,0.0,0.0,,4.0,,,,,,,,,3.0,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,4.0,,,0.0,,,,,,0.0,,,6.0,4.0,,,,,,,,0.0,,,,0.0,,,0.0,3.0,3.0,,114256
,,,,0.0,,,3.0,,,,,,,,3.0,0.0,,,,,,,,,2.0,4.0,3.0,2.0,0.0,4.0,,,,,,,,0.0,,,,,,,,,0.0,4.0,,,0.0,,,,,,0.0,3.0,,0.0,4.0,,,,,,,,,,1.0,0.0,1.0,,,0.0,,,4.0,199058
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,0.0,,,,,5.0,,,,6.0,,,,,,,,,,256603
,,,4.0,2.0,,,,2.0,,,,,,,0.0,,,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,274936
,,6.0,2.0,2.0,,,6.0,,,,,4.0,,,2.0,2.0,2.0,,,,,,,,,,2.0,,2.0,,,,,,,,,2.0,3.0,,,,,,,3.0,,,,2.0,2.0,,,2.0,,2.0,2.0,,,,,,,4.0,6.0,4.0,3.0,,3.0,,,,3.0,,,,,,,319386
,,,0.0,0.0,,,1.0,,,,,,,,5.0,0.0,,,3.0,5.0,5.0,5.0,,6.0,,,0.0,,5.0,,,,,,,,,,0.0,0.0,,,,,,5.0,0.0,4.0,,0.0,0.0,,,4.0,,,6.0,,,,,,,,,,6.0,,4.0,,,,5.0,,5.0,6.0,,,5.0,276940
,,,1.0,6.0,,6.0,2.0,,,,,,,,3.0,0.0,,0.0,,5.0,,,,,1.0,,,,3.0,3.0,,,,,,,,,5.0,,,,,3.0,,5.0,,0.0,5.0,4.0,2.0,,2.0,,,,2.0,,,,4.0,1.0,,,3.0,5.0,,,,,0.0,,3.0,,,2.0,,1.0,,79760
,,,4.0,,,,3.0,,,,,,,,3.0,3.0,,,,,,,,0.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,3.0,,,,,4.0,3.0,,,,,3.0,,,,,,,,,,,,,3.0,3.0,,,3.0,332867
,,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56928
,5.0,,,1.0,,,5.0,,,,1.0,,,,1.0,2.0,,1.0,,,,,,6.0,0.0,,6.0,,1.0,,,,,,,,,,3.0,,1.0,,,,,2.0,2.0,0.0,5.0,2.0,1.0,,,,,,1.0,,2.0,,1.0,5.0,,1.0,1.0,,,,,,,,1.0,,,,,,,330530
3.0,6.0,1.0,0.0,0.0,,,0.0,,,0.0,4.0,,,,0.0,0.0,,5.0,0.0,,,,4.0,3.0,,,0.0,,0.0,4.0,,,,,,,,,,1.0,,,,,,3.0,5.0,0.0,,0.0,0.0,,,0.0,0.0,3.0,0.0,,6.0,,0.0,,,,1.0,3.0,,1.0,,,,,0.0,,3.0,0.0,,,,237213
,,,4.0,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,64692
0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,2.0,,5.0,,0.0,0.0,,,,,,,,4.0,4.0,,2.0,,2.0,,,,,,,,,5.0,2.0,,,,,,,0.0,1.0,,0.0,0.0,0.0,,6.0,0.0,1.0,0.0,0.0,4.0,,0.0,0.0,,,,,0.0,,,,,,,3.0,,1.0,4.0,,,,276967
,,,,,,,,,,,,,,,,4.0,,,,4.0,,4.0,,5.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,4.0,,,,,,0.0,,,,,,,,0.0,,,,,,,4.0,,,,,,,,272533
,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,,1.0,3.0,,0.0,,,1.0,,,0.0,0.0,0.0,,1.0,,,0.0,,,,,,,4.0,,,,,1.0,1.0,6.0,6.0,0.0,0.0,,1.0,0.0,,4.0,0.0,,1.0,0.0,5.0,2.0,,,1.0,1.0,,,3.0,,1.0,,0.0,,0.0,2.0,,,,334794
,,0.0,0.0,5.0,,,3.0,,,,,,,,4.0,4.0,,0.0,,,,,,,1.0,,3.0,,6.0,,,,,6.0,,,4.0,,,,,,,,,,,,,6.0,5.0,,,,,,5.0,,,,5.0,0.0,,,,5.0,,,,,0.0,,5.0,5.0,5.0,,,,,96906
,,,,,,,5.0,,,,,,,,0.0,1.0,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,6.0,6.0,,,,2.0,,,,,,0.0,,,,6.0,,,,,,,,,,,,6.0,,,6.0,,,,205545
,,5.0,5.0,,,,0.0,,,,,,,,0.0,0.0,,,,5.0,,5.0,,6.0,2.0,,0.0,,0.0,,,,,,5.0,,,,,,,,,5.0,,,,5.0,,,5.0,,,,,,,5.0,,,,1.0,,,,,,5.0,,5.0,5.0,,0.0,1.0,0.0,6.0,,6.0,6.0,272122
,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,325425
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,33387
,,,0.0,0.0,,5.0,1.0,,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,3.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,3.0,,,3.0,3.0,,,,1.0,,,3.0,,,,98853
,,,,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,2.0,0.0,,0.0,2.0,0.0,1.0,0.0,4.0,,4.0,,,,,,,0.0,,4.0,,,,,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,4.0,,,,,,0.0,,,1.0,0.0,,,0.0,,0.0,1.0,,,,312718
,,,0.0,3.0,,3.0,5.0,,,,,0.0,,,5.0,1.0,,,,,,,,3.0,0.0,,,,0.0,,,,,,,,,,0.0,3.0,0.0,3.0,,,,5.0,3.0,4.0,3.0,,1.0,,,5.0,,,0.0,0.0,,,,,3.0,,,,,,,,,,5.0,,,,,,,222187
,,,3.0,3.0,,,3.0,,,,,,,,3.0,2.0,,1.0,,,,,,,,,0.0,,3.0,3.0,,,,,,4.0,,,1.0,2.0,2.0,,,5.0,,2.0,,5.0,3.0,6.0,3.0,,,3.0,3.0,3.0,2.0,,,2.0,,,,,,,,,,,0.0,,3.0,,,,,,,294944
,0.0,2.0,0.0,0.0,2.0,,0.0,,,5.0,,,0.0,,0.0,0.0,,,,,,,2.0,5.0,,,1.0,,0.0,,,,,,,4.0,,,,,,0.0,3.0,,,6.0,0.0,6.0,5.0,1.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,,,0.0,,3.0,6.0,,0.0,,,,,,,0.0,,1.0,5.0,,,,93551
,,,0.0,0.0,,6.0,0.0,,,,,,,,0.0,0.0,,2.0,,,,,,2.0,,,0.0,0.0,0.0,,,,,,5.0,,,2.0,0.0,,0.0,,,,,0.0,,,,0.0,0.0,,,5.0,,2.0,0.0,0.0,,4.0,0.0,2.0,,,0.0,,,,,,,,0.0,,0.0,2.0,,2.0,,59435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,167635
,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,1.0,,1.0,1.0,,6.0,,,,1.0,,,2.0,,,,,,,,,2.0,,3.0,,1.0,,,1.0,4.0,,2.0,185816
,2.0,1.0,0.0,1.0,,,5.0,,,,6.0,,,,1.0,1.0,,1.0,,,,,,5.0,,1.0,0.0,,1.0,1.0,,,,,,,,5.0,,,1.0,,1.0,2.0,,1.0,6.0,1.0,,1.0,2.0,,,,2.0,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,176221
1.0,,,0.0,2.0,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,2.0,,,,1.0,,,,,,2.0,,,2.0,0.0,,,,,,,1.0,,5.0,,,1.0,,,2.0,2.0,2.0,2.0,,,,2.0,1.0,,,,5.0,,,,5.0,,,1.0,,2.0,2.0,,,,244349
,,,0.0,,,,,,,,,,,,2.0,0.0,,5.0,,,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,,,,,0.0,,,,0.0,0.0,,,5.0,,2.0,0.0,,,,,,,0.0,,,,,,,,,5.0,,,,,,,160653
1.0,,,,,,,1.0,,,,,,,2.0,2.0,2.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,54121
,3.0,,,0.0,,2.0,1.0,,4.0,,5.0,1.0,,,0.0,0.0,,,5.0,6.0,,4.0,,,0.0,,2.0,1.0,3.0,,0.0,,,,,,,,,,6.0,,,,,0.0,,,,0.0,0.0,,,6.0,0.0,2.0,0.0,5.0,1.0,,3.0,,,,,1.0,,,,,,3.0,0.0,,0.0,,,,4.0,305716
0.0,3.0,,1.0,0.0,,0.0,0.0,5.0,,4.0,0.0,,2.0,,1.0,0.0,,3.0,,,,,,,1.0,6.0,1.0,,0.0,,6.0,,,,0.0,5.0,4.0,0.0,,,4.0,,,0.0,5.0,0.0,5.0,3.0,3.0,0.0,0.0,,,1.0,3.0,0.0,0.0,,,,3.0,1.0,,,5.0,0.0,4.0,,0.0,,5.0,0.0,0.0,0.0,1.0,,,,,122849
,,1.0,5.0,4.0,,0.0,0.0,,,6.0,6.0,,,,1.0,1.0,,,,,,,,,,,6.0,,2.0,,,,,,4.0,,,6.0,,,,,,,,,,,,,1.0,0.0,,0.0,6.0,5.0,1.0,,,1.0,2.0,,,2.0,,,,,,,,,5.0,,0.0,5.0,,,,193455
,,,,0.0,,,6.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,6.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,,237661
,,1.0,1.0,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,5.0,0.0,,,,,,,,0.0,0.0,,,,4.0,4.0,,,0.0,,,,,0.0,,2.0,,5.0,,0.0,,,2.0,0.0,,6.0,0.0,,,,,,,,,0.0,6.0,0.0,0.0,0.0,5.0,1.0,174863
,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,6.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116381
,,,,,,,,,,,6.0,6.0,,,,,,,,5.0,,,,,,,5.0,,0.0,,,,,,,,,,3.0,5.0,,,,,,,,,,3.0,5.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,3.0,,,,,,,62596
,,,0.0,3.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277483
,,0.0,0.0,1.0,,,0.0,1.0,,,1.0,,,,0.0,0.0,,,,,,6.0,,1.0,,2.0,,,0.0,,,0.0,,,,,,0.0,4.0,,6.0,,,,,1.0,,0.0,,3.0,1.0,,0.0,0.0,,1.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,,,1.0,48917
,,,0.0,3.0,,3.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,3.0,,,,,,,,,0.0,,,,,,,6.0,,3.0,,,3.0,3.0,,3.0,,3.0,4.0,0.0,0.0,,,,3.0,,,0.0,,,,,,,,4.0,,0.0,,,,,195400
,3.0,,0.0,0.0,3.0,,3.0,,,6.0,,,4.0,0.0,0.0,0.0,,6.0,,,4.0,,,3.0,0.0,,6.0,,0.0,0.0,0.0,,,,,3.0,,4.0,,,,,,,3.0,0.0,,4.0,4.0,0.0,0.0,,,,3.0,6.0,1.0,,,,,,,,1.0,3.0,,,0.0,,0.0,0.0,1.0,3.0,0.0,3.0,,,,170438
4.0,,,3.0,0.0,,4.0,3.0,,,5.0,0.0,,,,3.0,0.0,0.0,,,,,4.0,,,0.0,,,,0.0,3.0,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,,,5.0,,,0.0,,,,,3.0,,3.0,3.0,3.0,,3.0,,,,,325142
,,,3.0,3.0,,0.0,3.0,,,,,,,,0.0,0.0,,,,,,,,2.0,2.0,,2.0,5.0,3.0,,,,,,,,,3.0,,,,,,3.0,3.0,,,,,,3.0,,,,,,0.0,,,,,,,,,,,,0.0,2.0,,,0.0,0.0,0.0,,,,,260472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,4.0,,,,,,,,,3.0,3.0,,,,,,,,,3.0,4.0,,,,,,,,,,,,4.0,,,,,,,173219
,,,0.0,4.0,,,4.0,,,,,,,,4.0,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,,,,,,,3.0,,,,5.0,5.0,,,3.0,,,,,,,,,,,,,,,65725
