uid,age_bucket,unknown_label
138515,35-44,0
324431,25-34,1
67795,35-44,1
62339,55-64,0
284296,55-64,0
70120,45-54,1
124392,na,1
333230,55-64,0
328919,25-34,0
260787,na,0
121529,25-34,1
239223,na,0
96449,45-54,1
284839,35-44,0
120456,55-64,0
258293,55-64,0
74439,55-64,0
37646,35-44,0
160727,25-34,0
65424,na,0
270936,25-34,0
297478,na,0
39158,45-54,0
60125,18-24,0
201846,45-54,1
210022,35-44,1
301569,18-24,0
335384,35-44,0
204393,na,0
127907,45-54,0
293212,na,0
322863,35-44,0
3701,na,0
337033,35-44,0
317996,25-34,1
176474,18-24,1
319888,25-34,1
68678,65-74,1
95834,35-44,1
117151,na,0
125849,45-54,1
308622,55-64,0
82455,25-34,1
108394,55-64,0
331191,18-24,1
76150,35-44,0
298936,65-74,0
79382,35-44,0
310077,65-74,1
243029,25-34,1
182875,na,1
139491,45-54,0
54927,na,0
162068,45-54,1
302012,35-44,0
55922,55-64,1
236571,45-54,0
176512,25-34,1
118801,18-24,1
193751,18-24,1
68629,55-64,1
208383,45-54,1
161376,45-54,0
202654,45-54,0
158237,na,1
139385,35-44,0
28403,25-34,1
102717,55-64,0
175943,55-64,0
71213,na,0
162851,na,0
272122,45-54,0
291253,65-74,1
178817,na,0
163878,na,0
30577,18-24,1
178837,18-24,0
335991,35-44,0
317570,45-54,1
179999,25-34,1
219405,25-34,0
205910,na,1
54369,na,0
322422,65-74,1
224380,45-54,1
184517,45-54,1
194656,35-44,0
292876,na,0
63420,35-44,0
183544,55-64,0
40385,65-74,0
183963,na,0
294645,na,1
16038,35-44,0
326428,65-74,1
131301,25-34,0
134600,18-24,0
167381,25-34,0
221793,25-34,1
88309,25-34,0
220040,25-34,0
173920,45-54,1
146839,35-44,0
296682,35-44,0
282977,45-54,1
238001,55-64,0
131989,45-54,0
85463,35-44,1
257707,25-34,0
148894,45-54,1
298259,na,0
293915,45-54,0
37135,35-44,0
256237,35-44,0
60841,45-54,1
42573,na,1
22380,25-34,0
322630,na,1
326514,55-64,1
304560,35-44,1
33846,55-64,0
276087,45-54,1
146674,na,0
281491,55-64,0
231334,35-44,1
81934,45-54,1
317189,18-24,1
23812,35-44,0
133912,55-64,0
25367,55-64,0
184180,45-54,0
205853,45-54,0
131807,55-64,1
314040,na,0
210031,25-34,0
99440,25-34,1
175805,18-24,1
215444,35-44,0
245077,18-24,0
340266,45-54,0
63183,25-34,0
266585,55-64,1
162197,75-84,1
153979,65-74,1
327520,25-34,1
171197,na,0
247328,65-74,0
175178,35-44,0
293308,35-44,0
296336,25-34,1
281916,35-44,0
321661,35-44,0
212393,35-44,1
161288,na,1
177448,na,0
332034,25-34,1
111947,85+,1
224800,55-64,1
214383,18-24,1
213144,65-74,1
287307,25-34,1
273025,25-34,0
46681,25-34,1
180315,45-54,0
136521,35-44,0
118345,na,1
151867,75-84,1
147632,55-64,1
333463,25-34,0
262786,18-24,1
54827,18-24,1
288672,35-44,1
200350,45-54,0
289496,45-54,1
178895,45-54,1
101801,35-44,0
157784,45-54,0
65327,35-44,0
126621,45-54,0
4376,na,0
327441,35-44,0
174775,25-34,1
323159,na,0
202932,25-34,0
326500,65-74,0
35827,na,0
94203,65-74,1
223266,45-54,0
140243,25-34,1
228470,45-54,0
75433,25-34,0
333052,45-54,0
146239,45-54,1
170090,na,0
280170,55-64,0
156004,25-34,0
37920,65-74,1
39621,35-44,0
8946,45-54,0
142077,55-64,0
268558,na,0
324255,25-34,1
181794,na,1
148103,55-64,1
276285,65-74,1
108013,na,1
340236,25-34,0
199294,55-64,0
17541,25-34,1
275474,35-44,1
57724,45-54,0
123077,45-54,1
128089,55-64,0
192028,35-44,0
167793,45-54,0
173259,35-44,0
106490,45-54,0
299247,25-34,1
80370,55-64,1
332302,55-64,0
109016,25-34,0
45132,na,0
27490,45-54,0
35460,45-54,0
1558,na,1
314174,18-24,0
3297,35-44,1
115248,55-64,1
16763,45-54,0
85871,na,0
51260,25-34,0
54190,na,1
58174,na,0
180193,18-24,1
8822,55-64,0
30159,na,0
5090,na,1
235733,na,1
262586,55-64,1
269959,65-74,1
146687,25-34,1
182878,na,1
99314,35-44,0
77847,35-44,0
266954,45-54,0
213814,na,1
131607,na,1
339562,65-74,0
230133,45-54,1
92472,65-74,0
325624,55-64,1
66273,35-44,0
218635,55-64,0
237081,25-34,1
97313,35-44,0
118352,na,1
24081,na,0
45100,na,0
44557,na,1
258321,45-54,0
110863,45-54,1
156137,na,1
251050,35-44,0
257069,25-34,1
327105,45-54,1
334085,25-34,0
101739,35-44,0
35890,25-34,0
328994,na,1
335144,55-64,0
47196,35-44,0
209710,na,1
110473,na,0
185498,45-54,1
58038,na,0
171513,na,0
231188,18-24,1
80391,45-54,1
73015,na,1
299233,na,0
318047,na,1
127011,na,0
256780,55-64,1
232879,55-64,0
24917,45-54,0
262113,25-34,0
53403,na,0
8842,35-44,0
156333,55-64,0
151109,35-44,0
162223,45-54,0
215399,35-44,1
204366,35-44,1
269982,18-24,0
292478,55-64,0
224054,35-44,0
141241,na,0
153677,55-64,1
127470,25-34,1
178040,25-34,1
14546,35-44,0
220540,25-34,0
228873,45-54,1
69723,na,0
10399,25-34,1
261059,na,0
300661,35-44,0
94131,35-44,0
30802,45-54,1
99242,45-54,0
186278,18-24,1
45290,45-54,0
339776,na,0
293384,75-84,0
265721,45-54,0
263444,35-44,0
83889,55-64,1
279019,18-24,1
284625,25-34,0
11740,25-34,0
311242,45-54,0
200827,55-64,1
13269,18-24,0
321090,45-54,0
88088,45-54,0
186115,25-34,0
78021,na,1
195746,55-64,0
186883,25-34,1
70440,na,1
87511,na,0
335760,25-34,0
250693,35-44,0
226520,25-34,0
207765,55-64,0
49336,45-54,0
93844,25-34,0
331964,35-44,1
214238,45-54,1
155662,45-54,1
126436,25-34,0
69929,na,1
243515,45-54,1
15395,35-44,0
225915,25-34,1
221129,55-64,1
5708,45-54,0
5657,45-54,0
126997,na,0
98047,55-64,1
330363,25-34,0
140161,na,0
162596,45-54,0
124471,45-54,1
194583,45-54,0
200803,35-44,0
218755,na,0
304148,45-54,0
78282,35-44,0
301841,25-34,0
4793,35-44,0
118590,25-34,0
49219,55-64,0
329520,35-44,0
90089,85+,0
114969,35-44,0
322438,25-34,0
145406,55-64,0
261570,18-24,1
304718,55-64,1
292288,25-34,0
183588,25-34,0
248492,na,1
284719,35-44,1
309447,18-24,0
39949,25-34,0
7825,35-44,0
48229,na,0
277264,na,0
262493,35-44,0
138137,18-24,1
178910,na,1
229030,45-54,0
107389,55-64,0
50535,25-34,0
316568,55-64,0
251311,45-54,1
50789,35-44,1
250183,25-34,0
76643,na,0
225261,45-54,0
11676,35-44,0
7858,18-24,1
42887,na,0
57545,na,0
297322,na,0
128446,25-34,1
25716,25-34,0
165746,na,0
322871,18-24,0
335421,na,1
60187,na,0
26053,na,1
337838,na,0
24981,25-34,0
259369,45-54,1
39437,35-44,0
309906,35-44,1
33767,45-54,0
7302,35-44,0
81751,25-34,0
333409,55-64,1
125990,na,0
251000,35-44,0
279163,45-54,0
195305,35-44,1
289750,na,1
83808,35-44,0
219085,45-54,0
25915,35-44,0
25578,na,0
1846,na,1
262916,35-44,0
152258,25-34,1
207942,na,0
32889,25-34,0
5275,na,0
334665,18-24,0
257092,35-44,1
101979,25-34,0
119025,25-34,0
3315,35-44,0
74579,na,0
245036,55-64,0
334283,55-64,0
283655,na,0
112753,25-34,0
190399,25-34,0
125140,35-44,1
131479,55-64,1
15811,25-34,0
54214,25-34,1
68831,35-44,1
232898,45-54,1
148886,na,0
285684,25-34,1
145450,na,1
90052,55-64,1
260458,45-54,0
200851,na,0
294384,na,1
313151,35-44,0
320033,55-64,0
159100,25-34,0
48492,na,0
243998,35-44,0
168361,25-34,0
247612,55-64,0
35564,45-54,0
38965,35-44,0
288533,45-54,0
168088,35-44,1
46204,55-64,1
55748,na,1
240200,55-64,0
104834,35-44,0
230563,25-34,0
266334,45-54,0
296251,25-34,1
317241,35-44,1
136487,na,0
22290,45-54,1
133674,65-74,0
280059,35-44,0
82164,45-54,0
312697,25-34,1
266165,na,0
174106,35-44,1
246060,55-64,0
37516,na,0
207575,na,1
312203,25-34,0
7776,35-44,1
283,55-64,0
105437,55-64,1
108234,25-34,0
115226,25-34,1
126638,35-44,0
324415,45-54,0
117495,45-54,1
331046,25-34,0
176133,na,1
121840,na,1
289786,75-84,0
68082,18-24,1
202217,25-34,1
224301,45-54,0
174863,45-54,0
87452,na,1
289399,na,1
154758,25-34,1
307303,25-34,0
228138,18-24,0
48651,65-74,0
41206,25-34,0
1599,55-64,0
69977,35-44,0
236463,18-24,0
166506,na,1
238375,45-54,0
129548,25-34,0
286620,45-54,0
168876,45-54,1
336512,18-24,1
322947,na,0
209238,35-44,0
132431,45-54,0
108368,25-34,1
19182,25-34,0
5767,45-54,0
244884,55-64,1
103645,35-44,1
329404,na,0
149743,45-54,0
252016,35-44,1
136889,35-44,1
289174,na,0
50651,35-44,1
250762,45-54,0
105692,45-54,1
68772,25-34,1
275505,35-44,0
169997,na,1
238335,na,0
262905,45-54,0
71252,25-34,1
311623,na,0
21372,25-34,0
261719,25-34,0
321055,55-64,1
266998,45-54,0
33618,45-54,1
12564,na,1
15244,na,0
191201,55-64,1
14596,18-24,1
152409,na,1
98400,na,0
324019,18-24,1
90945,45-54,1
146933,45-54,0
162857,75-84,1
326943,45-54,1
191811,35-44,0
97689,35-44,0
92969,55-64,1
58045,55-64,1
2391,45-54,0
76668,45-54,0
122081,35-44,0
311811,45-54,0
192252,25-34,1
66478,35-44,1
239745,na,0
40675,45-54,0
23972,25-34,1
224184,25-34,1
15857,35-44,1
76300,25-34,1
53288,na,0
163097,25-34,0
302157,na,0
83030,55-64,0
80852,na,0
301806,65-74,1
147676,25-34,0
195192,na,0
92305,25-34,0
85001,55-64,0
178377,45-54,0
130497,25-34,0
331737,35-44,0
292440,35-44,1
124002,65-74,1
165280,18-24,1
226218,25-34,1
59435,25-34,1
182185,35-44,0
103586,45-54,0
286703,35-44,0
69348,18-24,1
315732,45-54,0
321362,35-44,0
5705,25-34,0
96044,35-44,0
71479,55-64,0
261453,55-64,1
114566,25-34,0
14955,25-34,1
218593,na,1
45895,na,0
81092,45-54,0
43396,35-44,0
25479,18-24,0
274268,35-44,0
200383,25-34,0
125662,18-24,0
219454,55-64,0
178149,25-34,0
69862,na,0
285699,na,0
235361,25-34,0
94884,na,0
26486,35-44,0
124452,45-54,0
330272,45-54,0
124045,55-64,0
193019,35-44,1
246089,65-74,1
102601,25-34,0
274936,na,0
239125,25-34,1
159740,na,0
56788,65-74,1
3633,65-74,1
306837,55-64,0
60057,25-34,0
200571,45-54,0
258599,25-34,1
325609,35-44,0
1906,45-54,0
201727,35-44,0
337125,18-24,0
126001,35-44,0
73815,na,0
219991,65-74,0
272105,65-74,0
177040,na,1
57671,75-84,0
164472,18-24,0
116946,35-44,0
254752,35-44,0
279426,35-44,0
28324,na,0
117523,na,0
158778,35-44,0
34286,25-34,0
74071,55-64,0
248578,55-64,0
165978,na,0
212349,25-34,0
165751,25-34,0
240594,25-34,1
1907,18-24,1
294424,45-54,1
225344,35-44,0
222068,18-24,1
23029,55-64,0
246633,na,1
14742,35-44,0
307495,45-54,1
170441,55-64,0
233535,55-64,0
291568,18-24,0
88962,45-54,0
47226,65-74,0
209711,75-84,1
42530,25-34,0
285160,25-34,0
122542,25-34,1
133267,45-54,0
200511,55-64,1
296909,35-44,1
74051,na,0
85086,35-44,0
32469,35-44,0
1608,25-34,0
5107,45-54,0
191228,55-64,1
17965,25-34,0
8862,55-64,1
252534,na,1
305437,na,0
286350,na,1
172838,25-34,0
133431,25-34,0
61441,35-44,1
135530,na,0
157865,25-34,0
207703,35-44,0
243028,25-34,0
226097,25-34,1
212755,45-54,0
280148,na,0
88454,na,1
45413,35-44,1
116826,55-64,0
12917,25-34,0
324446,18-24,0
116076,65-74,0
45349,45-54,0
79719,45-54,1
155103,75-84,1
51602,45-54,0
96338,45-54,0
279977,55-64,0
337625,35-44,0
120011,45-54,0
270475,18-24,0
155029,45-54,0
70155,55-64,0
198162,35-44,0
272566,na,0
151446,25-34,0
151600,25-34,1
184356,45-54,1
259619,55-64,0
109937,25-34,0
578,25-34,1
59078,35-44,1
100446,25-34,1
293855,na,1
282391,25-34,0
33851,25-34,1
325008,55-64,0
205720,45-54,0
51232,55-64,0
214850,45-54,0
315933,na,0
334573,45-54,1
290744,35-44,1
333962,45-54,0
131589,35-44,1
86372,na,0
220150,75-84,0
7811,45-54,0
292978,25-34,0
314731,25-34,1
312012,25-34,1
113602,65-74,1
308025,na,0
130594,35-44,0
126297,18-24,1
6770,25-34,1
98854,35-44,0
191124,na,0
224231,55-64,1
175560,na,0
65636,na,0
4742,18-24,1
145710,55-64,1
116325,na,1
78262,55-64,0
337587,45-54,1
30908,25-34,1
266107,25-34,0
217746,55-64,0
216286,18-24,0
302859,18-24,0
58481,18-24,0
90301,na,1
82843,35-44,0
266411,na,0
97735,45-54,1
5447,35-44,1
214217,na,1
244935,18-24,1
136162,45-54,1
161336,55-64,1
15236,55-64,0
283676,45-54,0
39502,na,1
12422,25-34,0
28237,na,1
123340,na,1
1473,45-54,0
82041,25-34,1
268192,25-34,1
133497,na,0
316592,35-44,1
72991,25-34,0
131323,na,0
31655,35-44,0
11029,18-24,0
160167,25-34,0
38517,35-44,0
82797,55-64,0
98659,na,0
77307,45-54,1
204250,35-44,1
273953,65-74,0
23922,25-34,0
143166,45-54,0
299875,18-24,1
62540,35-44,1
310201,45-54,0
265985,na,0
172797,35-44,0
243356,45-54,0
312718,45-54,1
263527,45-54,0
33174,35-44,1
314333,na,0
328909,35-44,0
85557,25-34,1
192306,35-44,1
117705,25-34,1
31701,35-44,1
147705,na,0
340366,25-34,1
257341,55-64,0
39948,na,0
21936,45-54,0
194844,65-74,0
335557,18-24,1
31347,55-64,0
287077,25-34,1
127018,45-54,0
11596,25-34,1
226727,25-34,1
66959,35-44,0
29476,35-44,0
322768,35-44,0
114490,55-64,1
159032,35-44,0
184021,18-24,1
323225,25-34,0
183902,55-64,1
149787,25-34,1
176854,45-54,0
277578,25-34,0
310845,35-44,0
201731,65-74,0
121862,18-24,0
40004,na,0
122986,25-34,1
215856,65-74,0
99333,45-54,1
312353,35-44,0
257183,na,0
246538,65-74,1
210700,25-34,0
271186,45-54,0
339307,35-44,1
248925,na,1
247661,na,0
23064,55-64,0
274122,25-34,1
338693,65-74,0
180386,25-34,0
334794,na,0
251146,45-54,0
34702,45-54,0
312886,25-34,0
149603,25-34,1
137577,na,1
300189,18-24,1
264456,25-34,0
249244,25-34,0
237454,45-54,0
286809,35-44,0
76272,45-54,0
4631,45-54,0
58755,na,0
236056,na,0
314171,35-44,0
140191,35-44,0
279095,na,0
145048,35-44,1
88030,na,1
82960,25-34,0
120914,25-34,0
215928,45-54,0
198086,55-64,0
12529,35-44,1
44767,na,0
59190,18-24,1
48261,na,1
136052,18-24,1
187945,55-64,0
80630,25-34,0
146020,18-24,1
272541,45-54,0
267431,35-44,0
325301,25-34,1
225380,25-34,1
118713,45-54,1
91504,25-34,1
109506,55-64,0
316322,45-54,0
161458,35-44,1
100426,55-64,1
71508,na,0
328041,25-34,1
246513,45-54,0
228562,35-44,1
173939,na,1
293574,55-64,0
128195,65-74,0
247029,25-34,0
220724,45-54,1
178400,na,1
188124,25-34,0
329190,75-84,1
301508,na,1
98035,25-34,0
205890,25-34,1
285101,18-24,1
273496,45-54,0
131383,55-64,1
334457,35-44,0
61843,na,0
177979,na,0
171757,55-64,0
218854,55-64,0
133054,35-44,0
129066,25-34,0
102248,35-44,1
322685,na,0
53540,55-64,0
221667,65-74,0
109303,45-54,0
24780,na,0
112175,35-44,1
268592,55-64,0
236494,na,0
8466,45-54,1
177960,na,0
13143,45-54,1
70177,35-44,0
280393,na,0
177662,55-64,0
321514,25-34,0
206896,na,0
95821,na,1
131122,35-44,1
279598,25-34,0
47401,25-34,1
258007,25-34,0
182508,na,0
67178,55-64,0
233726,35-44,0
270198,na,0
80089,35-44,0
76401,na,0
204185,75-84,1
141730,18-24,0
157520,35-44,0
265151,25-34,1
45950,18-24,1
158227,25-34,0
302484,na,1
161784,65-74,1
307270,na,0
144510,55-64,0
68104,35-44,0
323361,35-44,0
128327,35-44,1
283718,18-24,0
227140,35-44,0
35758,35-44,1
234619,45-54,1
180695,65-74,1
117515,35-44,1
111305,35-44,0
135629,55-64,1
111262,45-54,0
120743,25-34,1
320306,45-54,1
65832,na,0
145237,45-54,0
60347,35-44,0
47843,45-54,1
291883,na,1
2628,na,1
235468,25-34,0
188692,55-64,1
298260,35-44,0
266869,18-24,1
28307,55-64,0
61474,25-34,0
208099,45-54,0
274569,na,1
86070,35-44,1
105360,na,1
116641,18-24,0
43191,na,1
243776,na,1
303912,na,0
84483,45-54,0
253520,45-54,0
295702,na,0
267377,18-24,0
50669,25-34,1
13109,45-54,0
247733,35-44,0
317127,na,1
145621,na,1
142368,55-64,0
48120,25-34,0
107596,na,0
319723,55-64,0
20409,na,1
53873,55-64,0
265101,na,1
69139,55-64,1
309944,25-34,0
212757,na,0
265634,na,0
238129,25-34,0
93374,25-34,1
237661,45-54,0
327329,45-54,0
168045,na,1
158714,45-54,0
212625,35-44,0
227431,45-54,0
182529,25-34,1
230784,45-54,0
100377,75-84,1
317198,75-84,1
108975,35-44,1
307833,25-34,1
166409,55-64,0
242104,45-54,0
216283,25-34,0
66484,65-74,0
317258,25-34,0
219995,25-34,1
64823,na,1
261105,45-54,0
243851,45-54,1
243672,na,0
112263,45-54,0
320093,55-64,0
218791,65-74,1
203037,35-44,0
180656,55-64,0
18267,25-34,0
50071,25-34,1
301650,55-64,0
28350,25-34,0
101304,45-54,1
250471,55-64,1
250110,25-34,0
269562,35-44,0
26992,35-44,1
154663,65-74,1
276215,55-64,0
222747,45-54,0
33694,55-64,0
17522,25-34,1
322673,45-54,0
319158,25-34,0
184828,25-34,1
255937,45-54,0
190875,45-54,0
200279,25-34,0
93735,45-54,0
15296,45-54,0
116277,65-74,0
175235,55-64,1
114040,na,0
86351,35-44,0
192833,na,0
235360,25-34,1
145002,55-64,1
177800,35-44,1
69869,25-34,1
96986,55-64,1
211887,55-64,0
216775,45-54,0
135683,55-64,0
322054,55-64,1
194653,55-64,1
318515,35-44,0
244400,45-54,0
223751,35-44,0
26539,55-64,0
79341,45-54,0
171414,na,0
305628,na,1
338346,25-34,1
11132,45-54,1
305245,na,0
244173,18-24,1
326787,25-34,0
153024,45-54,0
33563,35-44,1
22515,45-54,0
224591,35-44,1
227249,35-44,0
165245,65-74,0
73328,35-44,0
42385,55-64,1
251911,25-34,0
248540,45-54,0
204877,35-44,0
12907,45-54,1
266938,45-54,0
272908,35-44,1
284640,65-74,1
131956,na,0
295859,35-44,1
216676,35-44,0
126702,45-54,0
40769,55-64,0
302974,35-44,0
320717,25-34,1
96506,55-64,0
285564,45-54,1
120274,45-54,0
13054,na,0
223453,18-24,1
15908,na,1
124762,25-34,0
215534,35-44,0
8741,na,1
272598,45-54,0
28509,55-64,0
333750,na,0
88832,na,0
79758,na,0
120937,25-34,1
321724,25-34,0
171395,65-74,0
182325,45-54,1
95317,45-54,0
190882,35-44,0
258795,75-84,0
221740,45-54,0
271311,25-34,1
250310,25-34,0
171520,na,0
285946,55-64,0
232154,na,0
254565,na,0
200548,25-34,1
118007,25-34,1
326796,55-64,0
300226,25-34,1
238228,18-24,1
173123,35-44,1
159614,65-74,1
127046,25-34,0
232339,35-44,0
311759,55-64,1
5069,25-34,1
124175,45-54,0
140759,25-34,0
21023,18-24,1
255686,25-34,0
127853,25-34,1
252069,65-74,0
111526,na,1
6076,na,0
321371,na,1
72719,na,1
233684,55-64,0
143451,45-54,1
254200,25-34,1
272005,65-74,0
278043,45-54,0
89037,55-64,0
272406,na,0
161201,45-54,1
162880,25-34,0
245720,na,1
252201,na,0
116352,55-64,0
94188,na,0
315852,na,0
14507,25-34,1
298191,45-54,0
277946,25-34,0
235033,25-34,0
318612,na,0
338226,25-34,0
60330,45-54,0
325299,45-54,1
23248,na,1
182730,35-44,0
230370,na,1
57324,25-34,1
51118,na,0
108528,45-54,0
330251,65-74,1
256507,25-34,1
137004,25-34,1
84248,18-24,1
36588,na,0
214963,35-44,0
249102,45-54,0
113690,55-64,1
198541,25-34,1
10393,65-74,1
231887,35-44,0
65725,45-54,0
198915,18-24,1
18955,55-64,0
149543,25-34,1
60761,18-24,0
338838,65-74,0
82888,45-54,0
12920,35-44,0
298403,25-34,1
239439,25-34,1
64634,25-34,1
141514,55-64,1
279653,35-44,0
196974,45-54,0
14483,na,1
334943,55-64,1
222562,45-54,1
337591,25-34,0
129579,55-64,0
239259,55-64,0
73610,na,0
182260,na,0
283384,45-54,0
282710,45-54,0
164043,45-54,1
89572,35-44,0
143335,45-54,0
4632,55-64,0
134460,45-54,0
255095,55-64,0
35076,35-44,0
120463,55-64,0
281562,25-34,1
316230,18-24,1
18622,25-34,0
168004,35-44,0
172273,35-44,0
195909,55-64,0
13550,35-44,0
155010,35-44,1
151422,18-24,0
147867,na,0
75109,35-44,0
50510,55-64,0
17463,25-34,1
66651,25-34,0
83668,18-24,0
57168,35-44,0
304061,55-64,0
160927,25-34,1
175101,na,1
127077,45-54,1
92885,25-34,0
72484,55-64,0
121855,18-24,1
277518,45-54,0
245630,55-64,0
221738,25-34,0
121621,na,1
96415,18-24,0
90470,45-54,1
116766,35-44,0
296475,na,0
246523,65-74,0
103508,35-44,0
248772,45-54,1
228978,65-74,0
252222,25-34,0
313428,45-54,0
301434,na,0
200838,na,1
32328,25-34,0
259777,45-54,0
254117,25-34,1
110263,45-54,0
105326,25-34,1
286565,25-34,1
2467,55-64,1
127660,25-34,1
60084,25-34,0
29750,25-34,0
297051,35-44,1
14092,25-34,1
137282,25-34,0
129934,25-34,0
145782,35-44,0
167563,18-24,1
163888,na,0
2445,na,0
265304,65-74,1
142241,65-74,0
287125,na,0
109286,25-34,0
124000,na,1
147060,55-64,0
222472,35-44,0
62376,35-44,0
116313,35-44,0
153037,35-44,0
107852,35-44,0
278039,na,0
316548,55-64,0
71860,35-44,1
81670,45-54,0
27062,45-54,1
262739,25-34,1
147884,na,0
11112,na,1
117074,na,0
6779,35-44,1
167425,45-54,0
16242,na,1
223471,35-44,1
306722,25-34,1
257859,45-54,0
80501,45-54,0
25581,55-64,0
130606,55-64,1
288295,25-34,0
142275,55-64,0
315047,55-64,1
275775,55-64,0
67117,18-24,1
228754,35-44,0
171154,na,0
105414,na,0
105019,55-64,1
150013,na,0
84125,45-54,0
298817,na,1
110757,45-54,0
191370,65-74,1
3580,25-34,0
75793,45-54,0
299630,25-34,0
269811,25-34,1
277190,na,0
126907,18-24,0
281473,25-34,0
41793,35-44,0
204313,25-34,1
302031,45-54,0
326088,35-44,1
221750,55-64,0
122072,85+,1
222705,25-34,1
98104,55-64,0
185746,25-34,0
91755,35-44,0
195791,45-54,0
296489,45-54,1
73702,45-54,0
129192,25-34,1
144933,55-64,0
329636,25-34,0
138007,45-54,1
96668,na,1
245817,45-54,0
252233,45-54,0
236730,na,0
143642,45-54,0
210489,25-34,1
65567,35-44,1
208097,na,0
16050,25-34,0
91212,35-44,0
227036,na,0
88146,na,1
82128,35-44,0
141103,25-34,0
10766,45-54,0
36395,na,0
257638,25-34,1
308859,25-34,0
80138,25-34,1
270556,25-34,1
142934,55-64,0
109227,25-34,0
134782,18-24,0
267563,55-64,0
84330,na,0
279648,na,0
265998,35-44,0
74521,55-64,0
322339,55-64,0
309975,na,1
212226,18-24,0
115791,55-64,1
206588,45-54,0
232393,45-54,0
257151,35-44,0
166436,25-34,1
271815,75-84,1
164390,25-34,1
259318,35-44,0
336592,na,0
211083,na,1
317789,35-44,1
59650,na,0
262863,18-24,0
109763,75-84,1
31388,65-74,1
113696,45-54,0
236981,25-34,0
162031,55-64,1
41112,65-74,1
317425,25-34,1
286739,25-34,0
256330,45-54,1
113903,35-44,0
75495,na,0
217232,45-54,0
213025,na,0
53443,25-34,1
59711,45-54,0
311275,55-64,0
20403,45-54,0
77523,na,1
88705,25-34,1
165069,45-54,1
217316,na,0
75322,na,1
48555,55-64,0
221844,35-44,1
78921,65-74,1
309488,35-44,0
243507,25-34,1
162249,18-24,0
64834,18-24,1
80259,na,1
193552,25-34,1
197646,25-34,1
46744,55-64,1
214735,25-34,0
152459,45-54,1
142664,25-34,0
310135,na,1
273463,55-64,0
156262,25-34,1
175234,na,0
287123,45-54,1
313125,25-34,0
243365,25-34,0
313375,na,0
314210,35-44,0
158593,75-84,1
68161,55-64,0
209433,55-64,1
72838,na,0
52000,55-64,0
9148,35-44,0
7938,25-34,1
45077,na,1
279540,na,0
222122,45-54,0
115304,25-34,1
171924,25-34,0
329899,35-44,0
54460,35-44,0
207530,25-34,1
98751,55-64,0
123240,na,0
321039,18-24,0
268427,35-44,0
323064,25-34,0
195738,35-44,1
255985,45-54,1
201371,55-64,1
114058,25-34,1
197328,25-34,0
87684,45-54,0
163701,45-54,0
184286,25-34,0
245306,25-34,0
148950,65-74,1
75799,na,0
34222,25-34,0
313897,45-54,0
201934,25-34,1
52426,25-34,0
289613,45-54,1
31414,18-24,0
168327,35-44,0
92690,25-34,0
335626,na,0
167044,18-24,1
294929,25-34,0
63796,25-34,0
176237,25-34,0
6331,45-54,0
265821,na,1
152114,na,0
284468,45-54,1
14113,na,0
89267,25-34,0
131710,25-34,0
86139,45-54,0
167651,25-34,0
254304,35-44,0
245503,na,0
69600,35-44,0
335192,25-34,1
327487,25-34,0
134274,55-64,0
166956,25-34,1
13710,35-44,0
46070,45-54,0
108889,na,1
44761,na,1
308506,55-64,0
228372,na,0
240329,55-64,0
233869,na,0
164971,35-44,1
300819,na,1
155198,25-34,0
230068,55-64,0
336008,35-44,1
285905,55-64,0
219810,55-64,0
300790,35-44,0
47161,35-44,0
154275,35-44,0
241030,na,0
83272,35-44,0
132172,25-34,1
181663,25-34,0
93599,na,0
252905,35-44,0
67448,25-34,1
10772,45-54,0
123180,na,1
228636,na,1
307733,na,0
49192,na,1
188201,18-24,1
144798,18-24,1
25269,na,1
133353,45-54,1
105184,55-64,0
154511,55-64,0
208452,18-24,1
109729,35-44,0
270174,45-54,0
166041,45-54,0
80570,na,0
199058,45-54,1
160604,na,1
159425,na,0
292016,45-54,0
60988,35-44,1
126610,18-24,1
203270,35-44,0
51081,na,1
50710,25-34,0
185475,65-74,0
296740,55-64,1
189293,45-54,0
186548,25-34,0
328192,55-64,0
11588,na,0
187298,25-34,1
144487,18-24,0
84214,25-34,0
36506,25-34,1
329066,25-34,0
269445,45-54,0
10494,25-34,1
20046,45-54,0
208015,25-34,0
218477,35-44,0
6052,55-64,0
88208,35-44,0
54392,na,0
122800,35-44,0
73385,45-54,1
133336,35-44,0
184678,25-34,0
33359,55-64,0
96841,55-64,1
90888,35-44,0
217395,45-54,1
59207,55-64,0
192164,35-44,0
199164,55-64,0
299178,35-44,0
314065,na,1
321307,45-54,0
111868,25-34,0
234571,35-44,1
8995,35-44,0
222818,na,0
196868,18-24,1
170792,na,1
51554,45-54,1
292252,35-44,0
286141,55-64,0
213389,18-24,0
191125,35-44,0
284614,55-64,0
333099,na,0
335134,45-54,0
227173,45-54,0
18041,35-44,0
222716,25-34,0
277641,na,1
193266,na,1
244883,25-34,1
42678,25-34,0
220750,45-54,0
164988,25-34,1
314113,45-54,0
3025,35-44,0
222230,25-34,0
29013,25-34,0
122847,25-34,1
240254,45-54,0
331887,55-64,0
198818,55-64,0
335073,45-54,1
29429,45-54,0
304313,na,0
47872,45-54,0
281374,na,0
142268,35-44,0
129512,na,0
67458,45-54,0
188368,45-54,0
338295,55-64,1
77299,na,1
