uid,movement_activity_0,movement_activity_1,movement_activity_2,movement_activity_3,movement_activity_4,movement_activity_5,movement_activity_6,movement_activity_7,movement_activity_8,stationarity_0,stationarity_1,stationarity_2,movement_activity_9,movement_activity_10,movement_activity_11,movement_activity_12,movement_activity_13,movement_activity_14,movement_activity_15,movement_activity_16,movement_activity_17,movement_activity_18,movement_activity_19,movement_activity_20,movement_activity_21,movement_activity_22
316101,0.0,10.0,49.0,1460410.31969,293850.0,1863.0,46.0,17602.4660097,1957.5,14728.0,4500.0,150711.4,8.0,5.0,34.0,18.0,2374.5,1.0,1.0,0.0,17.0,20.0,6.0,31.0,541.0,50.0
152347,0.0,0.0,24.0,94015.7196753,134422.0,1568.0,21.0,1630.28552895,1336.0,48300.0,5655.8,318684.4,10.0,4.0,15.0,13.0,1223.0,2.0,0.0,1.0,7.0,4.0,7.0,31.0,142.0,25.0
236399,1.0,10.0,92.0,718233.433678,495816.0,2588.0,87.0,4004.01811354,2438.0,12600.0,4481.0,51619.4,18.0,11.0,76.0,20.0,2589.5,19.0,7.0,3.0,23.0,18.0,10.0,31.0,1475.0,93.0
320020,0.0,3.0,17.0,26434.5567187,122064.0,572.0,14.0,1003.91727949,100.5,126765.0,4956.4,379537.7,3.0,3.0,9.0,11.0,773.0,1.0,0.0,0.0,9.0,2.0,1.0,31.0,59.0,18.0
28356,2.0,14.0,44.0,296734.467674,188684.0,1924.5,42.0,9983.33626248,1924.5,31137.0,8325.2,66103.4,6.0,6.0,30.0,16.0,2760.0,13.0,2.0,5.0,14.0,1.0,5.0,22.0,314.0,45.0
83147,4.0,6.0,98.0,1299234.03298,701704.0,3581.0,89.0,3618.78996188,3322.0,14383.0,5398.0,42925.0,22.0,11.0,62.0,21.0,3669.5,26.0,11.0,8.0,6.0,24.0,10.0,31.0,1160.0,99.0
102544,2.0,9.0,80.0,424050.276887,516201.0,3318.5,71.0,1440.90055379,2515.0,17866.0,5281.0,59966.6,18.0,8.0,57.0,23.0,1431.0,19.0,8.0,2.0,11.0,25.0,4.0,30.0,824.0,81.0
259486,2.0,5.0,65.0,1599686.91793,530498.0,3605.0,54.0,5269.86949809,2876.0,11500.5,4856.6,103258.2,19.0,9.0,42.0,22.0,3000.5,9.0,8.0,5.0,9.0,11.0,10.0,31.0,568.0,66.0
148586,0.0,1.0,35.0,691504.018037,550447.0,11152.0,23.0,901.657421176,7376.0,54360.0,5575.2,138815.2,16.0,2.0,20.0,18.0,12242.5,2.0,2.0,3.0,2.0,8.0,6.0,31.0,394.0,36.0
33157,0.0,1.0,37.0,301526.217335,400888.0,7200.0,30.0,0.0,5992.5,52371.5,6867.2,156312.9,16.0,6.0,23.0,20.0,6299.0,3.0,0.0,3.0,6.0,10.0,7.0,31.0,256.0,38.0
295494,1.0,6.0,80.0,746031.067845,379497.0,1905.5,69.0,3024.26515954,1522.0,22016.0,5182.0,57896.8,25.0,14.0,53.0,22.0,1270.0,11.0,1.0,8.0,12.0,22.0,10.0,30.0,637.0,81.0
142651,4.0,8.0,101.0,580310.857168,385961.0,1800.0,95.0,4637.05083093,1800.0,15645.0,4348.3,51980.6,16.0,10.0,79.0,22.0,1800.0,30.0,8.0,2.0,24.0,18.0,9.0,31.0,660.0,102.0
330116,0.0,6.0,83.0,1285235.91604,542292.0,3057.0,71.0,2538.81034879,2596.0,15199.0,4384.0,55594.0,23.0,15.0,58.0,22.0,2781.5,10.0,1.0,9.0,24.0,12.0,11.0,31.0,877.0,84.0
150876,0.0,5.0,49.0,389165.572913,1076583.0,7813.0,39.0,4846.26074957,7108.0,17450.5,4672.2,76039.2,9.0,5.0,32.0,23.0,5816.0,4.0,1.0,6.0,10.0,14.0,2.0,28.0,300.0,50.0
192283,0.0,0.0,15.0,14329.7902721,176187.0,6300.0,12.0,1247.10225198,6682.5,212035.5,12720.9,281657.5,4.0,3.0,11.0,13.0,3885.0,0.0,0.0,0.0,8.0,3.0,1.0,31.0,106.0,16.0
141209,0.0,1.0,29.0,863553.54735,1043400.0,11310.0,19.0,31072.8751718,7196.0,15528.5,5339.7,235030.1,7.0,6.0,18.0,15.0,10242.0,7.0,0.0,0.0,3.0,5.0,4.0,31.0,219.0,30.0
156936,5.0,8.0,64.0,1067158.09971,358344.0,3328.5,58.0,19852.7422031,2964.5,32597.0,6256.8,62951.8,14.0,7.0,43.0,21.0,2748.0,11.0,7.0,6.0,7.0,19.0,5.0,31.0,257.0,65.0
340356,1.0,6.0,42.0,2748125.68022,215293.0,1800.0,38.0,6872.34406393,1800.0,18215.0,4049.2,157150.8,10.0,7.0,17.0,13.0,1889.0,13.0,2.0,0.0,6.0,7.0,7.0,31.0,136.0,43.0
185816,0.0,2.0,33.0,71788.2874993,310701.0,2700.0,29.0,3190.81625651,1992.0,57563.0,4616.5,167661.0,5.0,3.0,22.0,15.0,2346.0,10.0,0.0,1.0,6.0,7.0,3.0,31.0,135.0,34.0
321050,0.0,0.0,4.0,0.0,799654.0,209740.0,3.0,0.0,248183.0,236122.0,176813.0,498786.0,0.0,0.0,3.0,10.0,171297.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,1.0,5.0
197382,1.0,0.0,17.0,10639.2528958,130478.0,3002.0,12.0,0.0,3182.5,89965.0,3806.1,408565.6,11.0,6.0,9.0,13.0,1322.0,2.0,1.0,0.0,1.0,1.0,6.0,31.0,92.0,18.0
126606,0.0,3.0,42.0,30875.9367253,1351867.0,2636.0,39.0,492.699160216,2657.0,10201.0,4242.2,46241.8,12.0,6.0,25.0,21.0,1800.0,2.0,0.0,3.0,14.0,8.0,8.0,11.0,502.0,43.0
53903,1.0,3.0,29.0,22052.0410824,163120.0,1800.0,24.0,1297.1788872,1956.5,73774.5,4896.9,173457.4,10.0,10.0,20.0,16.0,2406.5,6.0,4.0,0.0,1.0,3.0,6.0,31.0,68.0,30.0
163514,6.0,10.0,88.0,854484.163332,543761.0,2132.0,81.0,3413.5196795,1911.0,12427.0,4412.0,55869.0,20.0,11.0,65.0,21.0,1804.0,13.0,7.0,6.0,20.0,21.0,12.0,31.0,805.0,89.0
81015,2.0,3.0,84.0,143744.176888,374495.0,2315.0,76.0,342.85176512,2011.0,27000.0,4500.0,53274.4,26.0,12.0,56.0,21.0,2700.0,9.0,4.0,15.0,20.0,10.0,16.0,31.0,344.0,85.0
147195,2.0,2.0,60.0,649790.001879,917474.0,3249.0,57.0,10012.9174488,3031.0,20437.0,5767.4,57170.8,8.0,6.0,39.0,22.0,3447.0,18.0,7.0,3.0,14.0,6.0,5.0,24.0,829.0,61.0
182027,1.0,0.0,53.0,706043.885548,437127.0,6799.0,46.0,2234.40367359,6849.0,32620.5,6605.0,74675.0,14.0,7.0,40.0,21.0,6664.5,11.0,4.0,2.0,10.0,10.0,5.0,31.0,307.0,54.0
35700,0.0,3.0,42.0,151181.224942,424620.0,6101.0,37.0,0.0,5622.0,16239.0,4884.2,152271.6,10.0,2.0,32.0,19.0,5614.5,1.0,0.0,0.0,16.0,16.0,2.0,31.0,276.0,43.0
238169,0.0,0.0,3.0,0.0,693354.0,86481.0,2.0,0.0,346227.0,560604.0,259821.0,604161.0,1.0,1.0,3.0,14.0,86481.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,4.0
326973,0.0,5.0,63.0,443496.786216,722714.0,5070.0,52.0,7556.85391663,4009.0,16030.5,5855.0,72874.5,16.0,7.0,50.0,21.0,4017.0,12.0,2.0,5.0,14.0,10.0,7.0,31.0,458.0,64.0
316813,7.0,8.0,50.0,207075.60763,134534.0,1394.5,48.0,0.0,1374.0,17033.0,5058.2,41847.0,4.0,2.0,34.0,10.0,1842.0,12.0,9.0,2.0,9.0,14.0,1.0,14.0,364.0,51.0
1034,0.0,4.0,33.0,117264.730777,1410908.0,5618.0,28.0,2264.8115942,4273.0,28551.0,5554.5,77011.0,9.0,5.0,17.0,12.0,12266.0,3.0,0.0,6.0,8.0,7.0,3.0,20.0,162.0,34.0
65460,0.0,0.0,12.0,22356.5795236,376574.0,24035.5,6.0,656.840663131,15184.0,203924.0,6090.8,325562.0,0.0,0.0,10.0,15.0,24035.5,3.0,0.0,0.0,1.0,0.0,1.0,30.0,31.0,13.0
104172,3.0,10.0,79.0,126715.0208,393795.0,2294.0,70.0,1720.6302949,2266.5,16626.0,4802.0,69145.5,19.0,9.0,49.0,19.0,2686.0,13.0,6.0,6.0,20.0,14.0,8.0,31.0,579.0,80.0
215743,0.0,4.0,49.0,202584.800366,351482.0,4229.0,41.0,5001.32541062,3748.0,33807.0,8327.9,90464.4,9.0,6.0,35.0,20.0,2141.0,8.0,3.0,0.0,18.0,1.0,4.0,31.0,132.0,50.0
220844,2.0,3.0,64.0,1125728.30602,388103.0,2450.5,57.0,16304.8456787,2529.0,31793.0,5833.2,79194.2,13.0,6.0,41.0,23.0,2358.0,15.0,6.0,1.0,17.0,9.0,4.0,31.0,463.0,65.0
267306,2.0,10.0,92.0,507741.746662,701934.0,3999.5,79.0,3425.23962476,3432.0,10099.0,4208.0,51409.2,16.0,8.0,64.0,21.0,3871.0,15.0,5.0,0.0,23.0,24.0,5.0,31.0,1141.0,93.0
180470,0.0,10.0,96.0,992116.092984,524828.0,2801.0,88.0,6071.24299479,2566.0,11385.0,4958.6,52294.8,34.0,16.0,66.0,22.0,2713.0,26.0,3.0,0.0,11.0,27.0,17.0,31.0,633.0,97.0
60222,0.0,3.0,37.0,95944.6981282,361612.0,3331.0,32.0,2293.72894682,2790.5,15031.0,5342.3,121065.8,9.0,6.0,27.0,15.0,2016.0,9.0,0.0,1.0,9.0,9.0,4.0,31.0,169.0,38.0
2529,0.0,1.0,16.0,268925.32372,236048.0,4524.5,13.0,0.0,3567.0,92343.0,5633.0,436230.6,7.0,4.0,10.0,12.0,8000.0,1.0,0.0,0.0,4.0,4.0,4.0,31.0,66.0,17.0
169037,3.0,4.0,112.0,231961.145631,1158038.0,7406.5,98.0,861.093511936,5245.0,8275.0,4371.2,28690.6,20.0,12.0,80.0,23.0,7264.5,16.0,17.0,8.0,23.0,16.0,13.0,31.0,1083.0,113.0
219932,4.0,4.0,90.0,1503509.99253,786758.0,2978.0,79.0,13373.4494099,2770.0,15092.0,4288.0,40132.2,26.0,15.0,59.0,22.0,2710.0,19.0,9.0,8.0,16.0,12.0,13.0,31.0,694.0,91.0
198750,4.0,2.0,111.0,678357.277291,963369.0,5716.0,98.0,4423.57102711,5072.0,11190.5,4506.7,29636.2,26.0,18.0,68.0,22.0,5392.0,20.0,18.0,5.0,25.0,9.0,14.0,31.0,781.0,112.0
208602,0.0,0.0,75.0,282526.67158,417876.0,2106.0,65.0,3603.45840539,1800.0,25454.5,4308.9,54015.1,29.0,19.0,58.0,20.0,1800.0,5.0,2.0,7.0,21.0,12.0,13.0,32.0,300.0,76.0
323895,1.0,8.0,83.0,1262323.77108,713972.0,4012.0,76.0,19307.4461747,3736.5,17937.0,4192.0,48810.5,22.0,12.0,56.0,21.0,3921.0,14.0,6.0,2.0,24.0,10.0,13.0,31.0,626.0,84.0
113722,4.0,11.0,105.0,413558.317239,547678.0,2145.0,90.0,3131.8651542,1800.0,12530.5,4611.9,47207.7,32.0,17.0,68.0,23.0,2519.5,21.0,7.0,2.0,21.0,22.0,14.0,31.0,1129.0,106.0
326464,0.0,2.0,42.0,142290.799151,819581.0,14400.0,32.0,2925.73533504,14400.0,16512.0,4863.4,119373.2,7.0,3.0,32.0,19.0,14400.0,4.0,2.0,4.0,12.0,3.0,4.0,31.0,118.0,43.0
167160,7.0,3.0,51.0,229551.323621,201404.0,1365.0,47.0,3389.98527327,1350.0,33315.0,5351.5,120994.1,10.0,4.0,36.0,20.0,1357.5,13.0,8.0,6.0,0.0,17.0,2.0,31.0,160.0,52.0
169925,0.0,8.0,77.0,901535.600462,400272.0,2457.0,69.0,9852.76784377,2421.0,11648.0,5267.7,67773.0,17.0,13.0,50.0,19.0,2625.0,13.0,1.0,1.0,16.0,27.0,8.0,31.0,562.0,78.0
304288,1.0,7.0,59.0,87744.1812591,434798.0,3523.0,53.0,993.99591216,3045.0,11267.0,5053.5,113249.6,18.0,5.0,30.0,17.0,3489.0,16.0,8.0,2.0,2.0,15.0,7.0,31.0,263.0,60.0
305734,0.0,7.0,72.0,1537308.98146,532964.0,3377.5,64.0,4541.88354101,3166.5,15741.0,4334.6,74230.6,21.0,12.0,43.0,18.0,4148.0,7.0,3.0,9.0,16.0,18.0,9.0,31.0,556.0,73.0
41012,0.0,0.0,6.0,5334.75118181,19476.0,1648.5,6.0,620.805167279,1648.5,34530.0,7681.0,73875.0,1.0,0.0,2.0,1.0,5626.5,1.0,0.0,0.0,4.0,1.0,0.0,4.0,123.0,7.0
49431,8.0,3.0,98.0,360047.313296,1309279.0,3374.0,88.0,423.096695882,2995.0,9248.0,3793.0,28194.0,23.0,7.0,61.0,24.0,4500.0,18.0,16.0,20.0,6.0,20.0,4.0,24.0,1262.0,99.0
331566,1.0,2.0,41.0,572958.774268,259748.0,3176.0,35.0,7574.1058095,2700.0,34627.5,4532.4,138210.6,11.0,8.0,22.0,16.0,3731.5,14.0,4.0,0.0,0.0,9.0,5.0,31.0,298.0,42.0
238745,0.0,6.0,59.0,271549.023612,574039.0,6434.0,47.0,5309.78013713,5914.0,14108.5,5402.8,100777.1,20.0,7.0,52.0,22.0,6187.0,7.0,6.0,0.0,4.0,19.0,11.0,31.0,137.0,60.0
279588,3.0,1.0,69.0,504986.579897,600049.0,5503.0,61.0,4330.48753012,4631.0,21613.0,5713.5,54392.7,19.0,14.0,43.0,21.0,8005.0,12.0,9.0,1.0,20.0,8.0,11.0,31.0,526.0,70.0
226129,0.0,2.0,35.0,126503.453549,805132.0,2415.0,34.0,4389.08614451,2557.5,49771.0,8094.5,104883.7,16.0,4.0,26.0,23.0,2817.0,2.0,0.0,0.0,7.0,17.0,7.0,24.0,360.0,36.0
129866,0.0,1.0,50.0,183366.217285,690194.0,9953.5,42.0,1002.14761223,8289.0,27927.0,5338.6,85104.4,8.0,4.0,33.0,21.0,9355.0,10.0,7.0,3.0,10.0,8.0,4.0,31.0,211.0,51.0
282300,1.0,6.0,71.0,277312.820418,1691250.0,12689.0,50.0,2271.26979554,6713.0,7554.5,4103.0,31305.0,10.0,6.0,50.0,25.0,14548.5,4.0,1.0,12.0,17.0,11.0,3.0,31.0,1887.0,72.0
248340,1.0,8.0,73.0,567243.965499,465363.0,3189.0,66.0,7779.60292954,2291.5,16809.0,5944.0,67965.5,23.0,8.0,52.0,22.0,2052.5,6.0,3.0,3.0,21.0,20.0,11.0,31.0,177.0,74.0
150265,0.0,5.0,56.0,2479407.07899,383050.0,2806.5,49.0,7125.80789545,2743.0,10855.0,4630.4,90759.6,19.0,7.0,27.0,17.0,2880.0,8.0,0.0,1.0,15.0,13.0,8.0,31.0,845.0,57.0
135233,9.0,7.0,78.0,576340.283152,215361.0,1283.5,75.0,9549.64269009,1336.0,33114.0,12699.0,51546.0,23.0,11.0,57.0,21.0,1556.0,11.0,19.0,0.0,18.0,11.0,16.0,31.0,210.0,79.0
249464,0.0,0.0,39.0,122847.119732,644910.0,10872.0,31.0,2240.57777189,8964.0,34996.5,8042.8,115450.0,9.0,2.0,30.0,20.0,10612.5,6.0,1.0,1.0,14.0,3.0,5.0,31.0,64.0,40.0
85842,1.0,8.0,125.0,418815.159695,528302.0,2144.0,115.0,2944.88643726,1800.0,10800.0,3600.0,38747.8,36.0,12.0,82.0,23.0,1842.5,36.0,6.0,16.0,9.0,19.0,24.0,31.0,538.0,126.0
187175,7.0,1.0,86.0,588004.429694,632424.0,4056.0,75.0,8103.663864,3246.0,15334.0,5678.8,41566.0,18.0,16.0,68.0,21.0,3748.0,16.0,18.0,19.0,7.0,2.0,9.0,30.0,656.0,87.0
33388,2.0,2.0,68.0,717628.461001,301481.0,2336.5,61.0,12775.7410968,2304.0,32207.0,4500.0,59532.0,14.0,9.0,44.0,19.0,2404.0,19.0,5.0,1.0,16.0,5.0,6.0,31.0,681.0,69.0
2993,1.0,2.0,28.0,211650.091299,287811.0,5447.0,21.0,1952.13813217,3504.0,33701.0,6553.0,309631.0,12.0,8.0,14.0,16.0,6507.0,3.0,5.0,1.0,1.0,6.0,5.0,30.0,234.0,29.0
305972,1.0,7.0,64.0,896521.574366,440218.0,3127.5,57.0,11863.8804292,3061.0,22941.0,4500.0,69331.0,12.0,7.0,45.0,21.0,3750.0,20.0,2.0,1.0,8.0,18.0,5.0,31.0,581.0,65.0
61902,0.0,8.0,66.0,500441.167029,564518.0,3892.0,55.0,6483.44592371,3521.0,17588.0,4500.0,71492.0,17.0,9.0,44.0,21.0,5529.0,4.0,0.0,3.0,23.0,18.0,7.0,31.0,1169.0,67.0
239765,2.0,9.0,79.0,2929881.73603,539142.0,3600.0,69.0,2462.85643025,2700.0,8900.0,3600.0,64134.9,19.0,8.0,48.0,18.0,4069.0,7.0,5.0,11.0,16.0,17.0,7.0,31.0,565.0,80.0
68144,0.0,6.0,39.0,49285.9158596,298555.0,2264.0,32.0,729.37644963,2513.5,15230.0,4500.0,182125.8,13.0,8.0,30.0,19.0,3842.5,6.0,0.0,1.0,11.0,11.0,3.0,31.0,292.0,40.0
97147,0.0,0.0,21.0,184802.979164,2033152.0,73054.0,10.0,0.0,56212.0,9835.5,5571.4,84511.6,2.0,1.0,12.0,17.0,54664.0,0.0,0.0,5.0,1.0,1.0,1.0,29.0,216.0,22.0
35136,3.0,13.0,89.0,1527872.45292,461254.0,2436.0,78.0,10081.6881751,2304.5,17681.0,4725.8,56309.6,25.0,18.0,61.0,23.0,2700.0,20.0,6.0,3.0,19.0,12.0,13.0,31.0,788.0,90.0
291510,1.0,0.0,63.0,153566.845377,862735.0,10015.0,43.0,1313.57791498,7252.0,25147.0,5946.5,51693.0,17.0,6.0,40.0,22.0,10352.0,5.0,6.0,18.0,5.0,3.0,5.0,31.0,254.0,64.0
162586,10.0,16.0,107.0,1072726.19233,480906.0,1800.0,100.0,7301.50366319,1799.5,18486.0,5422.2,35729.6,20.0,9.0,71.0,22.0,1800.0,20.0,17.0,22.0,18.0,3.0,14.0,31.0,615.0,108.0
245006,0.0,2.0,46.0,239417.215802,1306996.0,17087.0,33.0,1461.4938542,17696.0,17422.0,5612.6,44813.8,8.0,7.0,34.0,21.0,17087.0,8.0,3.0,3.0,7.0,4.0,2.0,29.0,106.0,47.0
28630,1.0,2.0,51.0,181352.12134,356606.0,1288.0,47.0,3598.72594932,1267.0,35454.5,8109.3,130244.8,10.0,7.0,39.0,21.0,1639.0,14.0,1.0,0.0,19.0,5.0,5.0,31.0,190.0,52.0
61653,3.0,21.0,82.0,306430.783144,287054.0,1800.0,76.0,5634.80290771,1800.0,19893.0,4431.6,61787.2,18.0,10.0,48.0,21.0,1800.0,17.0,4.0,3.0,12.0,25.0,9.0,31.0,274.0,83.0
327280,2.0,10.0,93.0,863037.110297,508793.0,2700.0,88.0,10211.0857112,2700.0,18762.5,4501.0,48349.0,13.0,8.0,67.0,22.0,2700.0,32.0,4.0,3.0,15.0,23.0,8.0,31.0,426.0,94.0
262945,4.0,6.0,75.0,270685.040143,464634.0,3600.0,70.0,1485.6031382,3168.5,22768.5,4436.4,47436.8,12.0,7.0,52.0,22.0,3718.0,20.0,8.0,0.0,19.0,15.0,6.0,31.0,361.0,76.0
257147,0.0,3.0,64.0,1085656.87244,1140498.0,9692.0,50.0,8360.57974201,4748.5,6497.0,4031.4,56405.0,18.0,11.0,43.0,20.0,9251.0,10.0,5.0,9.0,8.0,11.0,6.0,31.0,713.0,65.0
330133,0.0,0.0,29.0,403803.328653,909443.0,21600.0,19.0,8927.84066029,14400.0,24305.0,4823.6,216547.5,4.0,1.0,21.0,21.0,24993.0,3.0,1.0,2.0,6.0,5.0,1.0,30.0,141.0,30.0
223429,5.0,1.0,57.0,248200.619813,1483679.0,2522.0,54.0,8020.24265016,2196.0,17779.5,4332.0,51986.4,17.0,5.0,38.0,25.0,2782.0,3.0,12.0,6.0,11.0,13.0,8.0,17.0,263.0,58.0
81707,1.0,1.0,17.0,122269.815688,320948.0,4929.0,11.0,6559.90689112,2768.0,39229.0,6322.1,422014.7,6.0,6.0,8.0,11.0,6611.0,4.0,2.0,0.0,0.0,1.0,4.0,30.0,212.0,18.0
89856,0.0,5.0,56.0,184923.874736,296770.0,1594.5,52.0,1333.98941169,1416.5,25664.0,4832.4,85554.0,21.0,12.0,46.0,21.0,1709.5,2.0,0.0,6.0,19.0,10.0,14.0,31.0,311.0,57.0
313168,0.0,6.0,46.0,717927.341844,1425897.0,977.0,45.0,5040.88634162,951.0,13377.0,4729.0,56393.2,12.0,6.0,29.0,25.0,900.0,8.0,0.0,4.0,9.0,13.0,9.0,16.0,253.0,47.0
149012,0.0,1.0,23.0,271501.209793,168341.0,2674.0,19.0,2425.64282415,2838.0,69608.0,4821.5,358373.5,6.0,5.0,7.0,9.0,4572.0,8.0,0.0,0.0,2.0,3.0,3.0,31.0,150.0,24.0
101705,2.0,4.0,56.0,1107184.11461,645908.0,6494.0,48.0,1699.83684362,5794.5,12507.0,4218.6,86901.8,8.0,3.0,37.0,16.0,6099.0,8.0,6.0,6.0,11.0,9.0,4.0,31.0,805.0,57.0
330360,1.0,9.0,85.0,2358804.91366,928609.0,6433.0,75.0,4386.53978069,5659.0,12252.5,5425.0,57501.8,18.0,11.0,57.0,21.0,7873.0,17.0,11.0,4.0,13.0,15.0,11.0,31.0,1040.0,86.0
61005,5.0,3.0,42.0,251658.971063,256432.0,3100.5,38.0,1955.32497877,3100.5,8953.0,4227.6,245423.2,11.0,4.0,36.0,16.0,2436.5,9.0,7.0,0.0,2.0,9.0,5.0,31.0,367.0,43.0
23964,0.0,0.0,3.0,2524.34722469,6256.0,1878.0,0.0,0.0,0.0,600429.0,259005.0,604630.0,3.0,3.0,3.0,6.0,1878.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0
75398,0.0,4.0,71.0,1480483.72822,469932.0,2994.0,65.0,2665.23119674,2674.0,27672.5,7676.5,53041.2,20.0,6.0,49.0,22.0,2693.0,9.0,2.0,10.0,18.0,6.0,15.0,31.0,393.0,72.0
315893,0.0,3.0,67.0,1053771.03782,1299683.0,14400.0,50.0,5774.43816075,13590.5,17842.5,4260.8,41043.9,13.0,2.0,44.0,23.0,14523.5,8.0,3.0,18.0,6.0,9.0,2.0,31.0,862.0,68.0
167738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62942.0,62942.0,62942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
308736,1.0,3.0,39.0,759472.806508,327419.0,5345.0,33.0,2215.89249817,4316.0,52008.0,4064.4,151304.8,14.0,6.0,29.0,18.0,5511.0,9.0,3.0,0.0,2.0,8.0,6.0,31.0,388.0,40.0
147373,3.0,4.0,86.0,852992.538989,611639.0,4623.0,73.0,7286.08426271,4023.0,16648.0,4500.0,50616.8,21.0,10.0,61.0,23.0,5487.0,18.0,6.0,6.0,20.0,15.0,5.0,31.0,893.0,87.0
324354,0.0,9.0,59.0,797858.03352,333355.0,2700.0,55.0,17474.5128957,2700.0,23053.0,5071.6,68585.6,18.0,9.0,47.0,20.0,2700.0,7.0,0.0,1.0,19.0,13.0,13.0,31.0,466.0,60.0
47289,3.0,8.0,96.0,723891.367355,557476.0,2700.0,85.0,5197.25087137,2582.0,14764.0,4500.0,49153.4,22.0,13.0,71.0,24.0,2410.0,23.0,6.0,3.0,18.0,22.0,8.0,31.0,680.0,97.0
232384,1.0,1.0,43.0,315424.711397,1053453.0,14400.0,33.0,5506.28269955,10691.0,23622.0,4252.0,84385.0,7.0,5.0,31.0,23.0,10691.0,7.0,6.0,0.0,2.0,12.0,2.0,30.0,202.0,44.0
268058,0.0,1.0,15.0,39382.9546259,330244.0,16830.0,9.0,3631.69079727,14926.0,83054.5,7483.7,329121.0,5.0,1.0,9.0,10.0,19880.0,2.0,2.0,0.0,0.0,5.0,0.0,26.0,47.0,16.0
281999,1.0,2.0,47.0,3029236.3578,1246885.0,9017.0,36.0,4073.74956399,7352.5,17926.0,4600.2,63733.8,9.0,4.0,29.0,18.0,10293.0,8.0,3.0,3.0,12.0,8.0,2.0,27.0,558.0,48.0
40970,0.0,1.0,12.0,19373.3475159,259017.0,14400.0,5.0,1988.12081043,10569.0,69892.0,8804.4,528366.0,4.0,2.0,6.0,11.0,19177.5,0.0,1.0,0.0,0.0,3.0,1.0,28.0,53.0,13.0
242383,0.0,0.0,20.0,17463.9616091,934952.0,44692.5,8.0,2722.76789959,20910.0,34756.0,14235.2,277894.4,3.0,1.0,19.0,20.0,50107.0,1.0,0.0,2.0,3.0,1.0,1.0,30.0,45.0,21.0
25995,2.0,5.0,58.0,237520.09692,768587.0,8013.5,45.0,3853.58249729,6325.0,21338.0,6919.0,67629.0,12.0,7.0,33.0,20.0,7274.0,9.0,6.0,5.0,8.0,11.0,4.0,30.0,344.0,59.0
287922,1.0,5.0,67.0,655658.060609,305727.0,1800.0,58.0,7115.56128296,1800.0,12896.0,5441.0,79363.3,24.0,12.0,41.0,22.0,1800.0,15.0,5.0,0.0,4.0,16.0,13.0,31.0,1115.0,68.0
189113,0.0,3.0,41.0,398366.161385,244893.0,3640.0,33.0,2303.87214803,3617.0,33270.5,5943.5,132259.7,16.0,14.0,34.0,18.0,3628.5,1.0,0.0,6.0,10.0,6.0,8.0,28.0,146.0,42.0
141398,0.0,8.0,82.0,1843999.72945,994204.0,4265.0,73.0,7133.15454425,3578.0,13793.0,4929.6,42061.8,13.0,7.0,51.0,23.0,5191.0,16.0,5.0,3.0,20.0,13.0,7.0,31.0,792.0,83.0
149283,1.0,4.0,38.0,195723.518529,282089.0,1985.5,31.0,3414.05563904,1868.0,34256.0,4245.0,127123.0,13.0,7.0,27.0,18.0,2014.0,8.0,3.0,2.0,2.0,6.0,6.0,31.0,152.0,39.0
328410,1.0,2.0,61.0,788665.012974,686271.0,8870.0,49.0,10687.0689381,7183.0,28942.0,5101.8,58401.6,13.0,8.0,44.0,24.0,9328.5,5.0,2.0,19.0,4.0,7.0,3.0,31.0,173.0,62.0
184402,1.0,1.0,48.0,748862.545465,694674.0,10275.0,34.0,11131.3899656,8226.5,18224.0,6719.0,75963.0,11.0,6.0,38.0,20.0,11628.5,12.0,3.0,2.0,3.0,12.0,2.0,31.0,202.0,49.0
51783,0.0,2.0,49.0,474508.212848,336108.0,1800.0,40.0,6715.72878963,1331.0,19027.0,4551.1,140131.1,16.0,9.0,16.0,17.0,2701.0,15.0,0.0,2.0,6.0,8.0,6.0,31.0,379.0,50.0
338760,2.0,6.0,34.0,191984.045378,183873.0,1927.5,30.0,7925.64078644,1927.5,19801.0,4362.0,250737.6,12.0,7.0,27.0,16.0,1290.0,6.0,2.0,0.0,4.0,11.0,7.0,31.0,140.0,35.0
175936,2.0,2.0,99.0,639317.715949,450851.0,1813.0,91.0,827.179059308,1800.0,16560.0,4501.7,49468.0,18.0,12.0,77.0,21.0,1922.0,15.0,19.0,31.0,5.0,10.0,8.0,31.0,366.0,100.0
98161,0.0,10.0,80.0,105069.907559,467601.0,3559.0,65.0,1753.24599078,2474.0,12812.0,4432.0,63292.6,33.0,17.0,58.0,22.0,2587.0,2.0,0.0,0.0,19.0,23.0,15.0,31.0,826.0,81.0
74544,0.0,0.0,44.0,215431.752918,979657.0,14400.0,23.0,6701.34683781,14400.0,22258.0,7200.0,86169.0,14.0,6.0,32.0,20.0,14400.0,1.0,2.0,14.0,1.0,2.0,3.0,31.0,84.0,45.0
