Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,3.0,1.0,0.0,3.0,,,0.0,,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,,,,2.0,0.0,,4.0,,1.0,,,,,,,,,,,,,,0.0,,,3.0,4.0,4.0,1.0,,0.0,,6.0,,,,0.0,,4.0,3.0,1.0,,,,,,,,,,,,0.0,,6.0,0.0,,,,320019
,,,0.0,0.0,,4.0,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,0.0,,,3.0,,0.0,,1.0,,,,,,,,0.0,,,,,,,2.0,2.0,,3.0,,2.0,,,2.0,3.0,3.0,0.0,,3.0,,2.0,,,3.0,,,,,4.0,,,2.0,0.0,,0.0,2.0,,,,272050
,,,0.0,1.0,,,1.0,,,,0.0,,,,1.0,1.0,,6.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,6.0,,,6.0,,,,1.0,,,0.0,1.0,,,,,,6.0,,,6.0,1.0,,,,,,,,,,,,1.0,,,1.0,,2.0,,205102
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67947
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,223835
,,,0.0,1.0,,,2.0,,,,2.0,,,,2.0,0.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,0.0,1.0,3.0,,2.0,1.0,,,,,,2.0,,,0.0,1.0,,5.0,,,,,,,0.0,,5.0,1.0,,2.0,2.0,,1.0,3.0,163701
,,5.0,0.0,,,,1.0,,,,5.0,,,,1.0,0.0,,0.0,,,,,,,0.0,,,5.0,3.0,2.0,,5.0,,3.0,,,,4.0,2.0,,6.0,5.0,,3.0,,2.0,2.0,0.0,,,3.0,,,2.0,,5.0,1.0,,,6.0,2.0,,,,,,3.0,,0.0,,0.0,,0.0,0.0,1.0,,,,,38161
,,,4.0,2.0,,,0.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,5.0,,2.0,,,,,,,,,,0.0,,,,,,,2.0,,,2.0,2.0,4.0,,,,,5.0,2.0,0.0,,,,,,,,,,,,4.0,,,,,,,,,,161409
,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,0.0,3.0,,,6.0,,,,,,,,,,,,,,,6.0,153843
1.0,,,1.0,,,,3.0,6.0,,6.0,,,6.0,6.0,4.0,4.0,,,,0.0,,,,,1.0,,2.0,,3.0,,1.0,,,,,,6.0,2.0,5.0,,6.0,5.0,,,,5.0,6.0,4.0,,,3.0,,,,6.0,2.0,2.0,,,,4.0,4.0,6.0,4.0,,2.0,,,,,2.0,,2.0,,,6.0,,5.0,,20307
5.0,,,,2.0,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,0.0,,0.0,,3.0,,,,,,2.0,,,,,,,,3.0,6.0,,3.0,,,,3.0,3.0,,5.0,2.0,,0.0,3.0,,,,2.0,6.0,,,,,,,,,2.0,,5.0,,2.0,3.0,,,5.0,190671
,,,0.0,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,6.0,0.0,,,,0.0,4.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,,,0.0,,,,4633
,,,1.0,,,,3.0,5.0,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,5.0,,,,,,,,,5.0,,,,,3.0,,1.0,,,1.0,1.0,,,,,,1.0,,,3.0,,,,,,1.0,0.0,,1.0,,,,,273480
,,,2.0,3.0,,,2.0,,,,3.0,,,,2.0,1.0,,3.0,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,5.0,,,1.0,2.0,3.0,,0.0,0.0,,,,,2.0,2.0,,,,5.0,,,,,,,,,,,,2.0,,3.0,2.0,,,,128609
,,1.0,3.0,2.0,2.0,5.0,0.0,,,2.0,,,,0.0,0.0,0.0,2.0,,0.0,,,,,5.0,1.0,5.0,0.0,,0.0,,,,1.0,6.0,,,,1.0,0.0,,5.0,,,,,0.0,,,4.0,0.0,1.0,,2.0,0.0,5.0,3.0,0.0,,,,0.0,,,,5.0,,6.0,,,,,3.0,0.0,0.0,3.0,0.0,,,,168327
,,,,,,,,,,,,,,,,3.0,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,187061
,,,0.0,,,,,,,,,6.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133648
,,,3.0,0.0,,4.0,4.0,,,,,,,,,2.0,,,,,,,,,2.0,,3.0,,6.0,,,,,,,,,0.0,,,4.0,,,,,2.0,6.0,4.0,,2.0,1.0,,,4.0,4.0,4.0,0.0,,,,4.0,,,,,,4.0,,,,,,,,,,,5.0,,208653
,,3.0,6.0,1.0,,4.0,0.0,,,,0.0,2.0,5.0,,1.0,0.0,,0.0,,,,,,5.0,3.0,0.0,5.0,0.0,0.0,,,,6.0,,,,,,6.0,,,,,,,4.0,4.0,,4.0,1.0,0.0,,,,,4.0,0.0,,,,0.0,,2.0,,6.0,,,,,0.0,,,4.0,,2.0,5.0,,,5.0,185550
,2.0,,0.0,1.0,1.0,,0.0,,,3.0,,,,,0.0,0.0,,0.0,1.0,2.0,6.0,,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,6.0,,2.0,1.0,,0.0,1.0,0.0,1.0,0.0,,,,1.0,2.0,2.0,,,,,,,,,,0.0,,,0.0,,,,191722
,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,0.0,,,,,,,,,,3.0,,3.0,,,,,,,,288285
,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159066
,1.0,,1.0,1.0,,0.0,1.0,6.0,,,,,,0.0,0.0,0.0,,,,4.0,,,,4.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,1.0,,2.0,,,0.0,0.0,,,,1.0,,,,,,,,0.0,,3.0,1.0,0.0,,4.0,1.0,,,,149053
4.0,4.0,2.0,1.0,2.0,0.0,,0.0,,,,,,,,0.0,0.0,,6.0,,4.0,,,,1.0,,,0.0,,0.0,,,5.0,,,4.0,,4.0,0.0,5.0,,0.0,,,4.0,,,1.0,4.0,1.0,1.0,0.0,,,,0.0,5.0,0.0,6.0,2.0,5.0,0.0,4.0,,,6.0,,5.0,,0.0,0.0,4.0,,0.0,,4.0,,,,0.0,6777
,,,0.0,,,,,,,4.0,,,,,4.0,4.0,,,,,,4.0,,,,,,,0.0,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,4.0,4.0,,0.0,,,,,,,,,,,,,4.0,,,,,,,249018
,,,0.0,0.0,,0.0,0.0,,,,,,,,1.0,1.0,,3.0,,1.0,,,,1.0,1.0,,1.0,,0.0,,,,,6.0,,,,2.0,0.0,,2.0,,,,,,1.0,1.0,,0.0,0.0,,,,,,0.0,,,5.0,0.0,,,,6.0,1.0,,,5.0,1.0,,6.0,0.0,,1.0,5.0,,,0.0,77299
6.0,0.0,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,0.0,,5.0,,,,,6.0,5.0,,5.0,0.0,,,,,,,,,0.0,,,,,,,,0.0,0.0,,2.0,,0.0,,,,0.0,,0.0,,2.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,83808
,,,0.0,0.0,,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,2.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,111170
5.0,3.0,3.0,2.0,0.0,4.0,2.0,0.0,,,1.0,,,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,,5.0,0.0,,3.0,,0.0,,,,,,,,,,,,6.0,0.0,,2.0,,0.0,0.0,,,,0.0,,,0.0,2.0,2.0,0.0,,0.0,,2.0,,,,,1.0,,,0.0,,6.0,6.0,0.0,,2.0,2.0,2.0,2.0,2.0,91212
,,,0.0,,,4.0,4.0,,,,,,,,4.0,3.0,4.0,,,2.0,,,,,0.0,,,,,,,,,,,,4.0,,,,,,,,,5.0,5.0,4.0,,5.0,,,,,4.0,,4.0,,,3.0,4.0,4.0,,,,,4.0,,,,,,4.0,,4.0,5.0,,4.0,3.0,3638
5.0,,,,1.0,,,1.0,,,0.0,,,,3.0,1.0,0.0,,5.0,3.0,5.0,,,,,0.0,0.0,1.0,,0.0,,,,,,1.0,,,,,,0.0,,,0.0,,0.0,5.0,,,1.0,0.0,,,5.0,3.0,1.0,1.0,,,3.0,3.0,,,1.0,3.0,,,3.0,3.0,,0.0,6.0,1.0,3.0,,,,,,121712
,0.0,,0.0,3.0,,0.0,5.0,,,,,,,,,0.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,6.0,4.0,,6.0,,5.0,4.0,4.0,,,,,71080
4.0,,3.0,0.0,6.0,,,0.0,,6.0,2.0,4.0,,,,1.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,1.0,2.0,0.0,,0.0,6.0,0.0,,,,,,,,,,6.0,,6.0,5.0,,0.0,,1.0,6.0,0.0,0.0,5.0,,,,,0.0,,,,,1.0,,,1.0,4.0,6.0,,,1.0,1.0,6.0,1.0,,0.0,1.0,3.0,3.0,3.0,254930
6.0,,,1.0,1.0,3.0,,0.0,,,4.0,,,,,3.0,0.0,,1.0,,,,2.0,,,0.0,,6.0,,0.0,,,,1.0,2.0,,,,,,,0.0,,,,,0.0,,2.0,,4.0,0.0,,0.0,,6.0,1.0,0.0,6.0,,3.0,2.0,4.0,,,,2.0,,,1.0,1.0,,,2.0,1.0,0.0,,,,,284437
,,,,5.0,,,,,,,,,,,5.0,4.0,,,,,,,,5.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,5.0,6.0,5.0,,,5.0,,,5.0,5.0,0.0,5.0,,,,0.0,,,,,,,,3.0,,3.0,,,,,5.0,4.0,,,104871
,,,6.0,0.0,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,5.0,,1.0,4.0,,0.0,,0.0,,,,,,,,,,,,,,,5.0,,0.0,0.0,4.0,,0.0,0.0,4.0,,5.0,1.0,0.0,0.0,,,4.0,1.0,,,,5.0,2.0,,,,0.0,,,0.0,,5.0,0.0,5.0,0.0,0.0,163686
,,,,3.0,,,,,,,,,,,0.0,5.0,,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,3.0,,5.0,,,,1.0,,,1.0,,,,,,,,3.0,,,,,,,,1.0,,,,3.0,3.0,5.0,307405
,,,3.0,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,2.0,,0.0,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206908
,,,3.0,2.0,,,3.0,,4.0,,5.0,2.0,,,3.0,2.0,,,,,4.0,,,,,,,,0.0,,,,,,,,,3.0,,,,,3.0,,,3.0,3.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,3.0,2.0,,,,22515
1.0,,0.0,0.0,0.0,,4.0,0.0,0.0,,,4.0,6.0,1.0,,0.0,1.0,,,,,,,,,5.0,,0.0,0.0,0.0,,,,,,,6.0,,,2.0,,,,,0.0,0.0,1.0,,6.0,1.0,3.0,2.0,3.0,,1.0,1.0,,0.0,,,,0.0,3.0,,,,5.0,,,,,,,0.0,,,,,,,182633
,,,0.0,,,,1.0,,,,,,,,0.0,1.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,2.0,,,,,6.0,,2.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,4.0,,,4774
,,,5.0,1.0,,,1.0,,,3.0,6.0,,,,5.0,2.0,,,6.0,,,,,3.0,,,2.0,,0.0,,,,,,,,,,,,5.0,,,,,2.0,,,,,1.0,,,5.0,,5.0,1.0,2.0,,5.0,3.0,,,,3.0,,,,,,,,5.0,,6.0,,,,,210074
,3.0,,3.0,3.0,0.0,,1.0,,,,,,,2.0,0.0,1.0,,0.0,,0.0,1.0,1.0,0.0,6.0,0.0,,1.0,0.0,1.0,,,,,,,,,3.0,,,,,4.0,5.0,,2.0,,6.0,,2.0,2.0,,4.0,,,,0.0,,3.0,,2.0,5.0,,,3.0,5.0,,,,,,,0.0,,4.0,0.0,2.0,,,222917
0.0,,2.0,2.0,0.0,,2.0,0.0,,,1.0,1.0,,,,1.0,0.0,,0.0,,,,,,,,,5.0,,0.0,,,,,,,,,4.0,0.0,,,4.0,4.0,4.0,,,,,,,0.0,,,1.0,0.0,0.0,0.0,,,,1.0,,4.0,,,1.0,,,,,,,0.0,1.0,1.0,,,,,123796
,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,13336
,,,3.0,0.0,1.0,,1.0,1.0,,,6.0,,,,1.0,1.0,,,,,,,,0.0,,,0.0,,1.0,,,2.0,,6.0,,,,,,,,,6.0,,,,,1.0,,,1.0,1.0,1.0,,,6.0,1.0,,,,0.0,,,,,,,,1.0,,0.0,1.0,0.0,,1.0,6.0,,1.0,0.0,333229
,,,1.0,,,,6.0,,,,,,,,0.0,6.0,,,,,,,,,2.0,,6.0,,3.0,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,6.0,,,,6.0,,3.0,,,,,,,,,,3.0,,6.0,,,,,167787
,,0.0,3.0,,,,5.0,,,,,,,,1.0,,,,,,,3.0,,5.0,,,3.0,,4.0,,4.0,,,,,,,,,,,,,,,,,3.0,,,0.0,,,,,0.0,,,,,4.0,2.0,,4.0,,,,,,,,,3.0,,,,5.0,,,243219
,5.0,,1.0,0.0,,2.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,2.0,,2.0,,,0.0,,,,,,,,,2.0,,,,,4.0,,,0.0,1.0,2.0,,2.0,1.0,3.0,,3.0,1.0,3.0,0.0,,,,1.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,132322
,,6.0,0.0,,,,6.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,4.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,4.0,4.0,,,,,,,86139
,,,,4.0,,,,,,,,6.0,,,4.0,6.0,,,6.0,,,,4.0,4.0,,,6.0,,4.0,,,,,,,,,,,,,,,6.0,,4.0,,6.0,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,4.0,,6.0,,,,6.0,150474
,1.0,6.0,0.0,1.0,5.0,1.0,0.0,,,,,,,3.0,0.0,0.0,,0.0,,,,0.0,2.0,,,,1.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,0.0,,2.0,0.0,,,6.0,1.0,5.0,0.0,,1.0,0.0,0.0,,,,,6.0,,,0.0,,1.0,,0.0,,2.0,,,,6.0,234738
,,,2.0,3.0,,,0.0,,5.0,,,,6.0,,5.0,0.0,,0.0,6.0,,,,,0.0,0.0,,3.0,,2.0,3.0,6.0,,0.0,0.0,,,,,,,,,,,,,,3.0,,,0.0,,6.0,,,,3.0,,3.0,,,,,,5.0,,,,0.0,,0.0,,2.0,0.0,0.0,,,,,171924
,,,3.0,6.0,,,,,,,,5.0,,,6.0,0.0,,,,,,,,4.0,3.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,5.0,,,,,,,,,,,0.0,,,0.0,4.0,,5.0,276108
3.0,,,3.0,1.0,,,0.0,0.0,,,,,,,3.0,1.0,,,,0.0,,,,0.0,,,,,0.0,,,,,,1.0,,,1.0,,,,,3.0,,,3.0,,,,1.0,3.0,1.0,,,4.0,3.0,0.0,,1.0,,1.0,,,4.0,,,,,2.0,,,,0.0,,0.0,3.0,,,4.0,85146
,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,4.0,,5.0,,,,,,,,,,,,,,,,6.0,,,,,,5.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,5.0,,,6.0,17111
,2.0,,4.0,2.0,,,2.0,,,,,,,,1.0,2.0,,3.0,,,,,,,0.0,,0.0,,0.0,4.0,,6.0,,,3.0,5.0,3.0,2.0,0.0,,0.0,,5.0,,,2.0,3.0,1.0,,3.0,0.0,,,,3.0,4.0,2.0,,,,1.0,,,5.0,2.0,,,,,0.0,,,3.0,,3.0,2.0,,,,244156
,,2.0,1.0,4.0,,,0.0,,,,,2.0,,,2.0,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,4.0,,,,,2.0,,,2.0,2.0,2.0,,2.0,2.0,2.0,,,6.0,,2.0,,,,2.0,,,,,,,2.0,,,,,2.0,2.0,,2.0,,,,331790
,,,3.0,,,,4.0,,,,4.0,,,,0.0,0.0,,,,,,,,,1.0,,,,,4.0,,,,,,,,0.0,,,,,3.0,1.0,,,,,,,,,,3.0,3.0,,0.0,,3.0,,,,,,,,,,0.0,,,,0.0,,,4.0,,,,260458
,,4.0,,5.0,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,3.0,,3.0,,0.0,,,,,,,,,,,,,,,,,0.0,5.0,3.0,,,5.0,,,,0.0,,0.0,,5.0,,5.0,,,,,,,,,,,,3.0,,5.0,,,,,33563
,,,6.0,,,,6.0,,0.0,,,,,,0.0,3.0,,5.0,,,,,,,0.0,,6.0,,0.0,,,,,,,,,,,,,,,,,5.0,6.0,6.0,,,0.0,,,6.0,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,6.0,6.0,,,,84673
,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,0.0,4.0,,,,,,,4.0,,,,0.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,32945
4.0,6.0,6.0,0.0,0.0,,,0.0,,,,0.0,,,,0.0,0.0,1.0,,,4.0,,,,,,,,,0.0,3.0,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,2.0,1.0,0.0,,,,0.0,0.0,0.0,,,,1.0,,,,1.0,6.0,,,0.0,,,,0.0,,1.0,1.0,,,,34222
,,,2.0,,,,6.0,,,,,,,,,6.0,,,,,,,,,2.0,,,,,6.0,,2.0,6.0,,,,,,,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,5.0,,,,299793
5.0,,,3.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,0.0,,2.0,,,,,,,,4.0,,,6.0,,,,,,,,0.0,,,4.0,,,,0.0,2.0,0.0,,5.0,,2.0,,,,,,,,,,,,4.0,0.0,,,,,2.0,57436
,,,0.0,5.0,0.0,,0.0,,,,,,,,0.0,0.0,4.0,,,,,3.0,,,0.0,,0.0,,0.0,,6.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,5.0,,,4.0,,0.0,5.0,0.0,,0.0,,0.0,,,,,,6.0,,,5.0,3.0,2.0,0.0,,,,,,6.0,6728
,5.0,,0.0,0.0,,0.0,0.0,0.0,,2.0,5.0,,,,0.0,0.0,2.0,0.0,,0.0,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,3.0,0.0,,,6.0,2.0,0.0,0.0,,,0.0,0.0,,,,,2.0,,,,,,,2.0,,,0.0,,,,19219
,,,1.0,1.0,,,0.0,,,,6.0,,,,2.0,0.0,,,,5.0,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,2.0,2.0,,,0.0,2.0,,,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,,,,,0.0,,,,1.0,,,1.0,,0.0,3.0,,,,169888
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301915
,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,122787
,,3.0,0.0,4.0,,,0.0,,,2.0,,,,,2.0,0.0,,4.0,,,,,,2.0,0.0,6.0,5.0,,5.0,,1.0,,,,,,,6.0,,,,6.0,6.0,,,2.0,,,,5.0,0.0,,5.0,,1.0,2.0,0.0,,,,2.0,,,,,,,,6.0,,,,0.0,,,6.0,,,0.0,13269
,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,292283
,,,2.0,2.0,,,4.0,,,2.0,,,,,4.0,2.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,35575
,,,,,,,,,,,,,,,,6.0,,,,,,,,,6.0,,,,6.0,,,,,,,6.0,,,,,,,,,,,,,,,6.0,,,,,,6.0,,,,4.0,,,,,,,,,,,,,,,,,,6.0,58755
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,163722
,4.0,,,0.0,,,0.0,,,,2.0,,,,1.0,0.0,,,0.0,2.0,,,,,,,0.0,,0.0,,,,,2.0,,,,,,,1.0,,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,1.0,,2.0,0.0,1.0,,,,,,,,,,,,0.0,,,4.0,,,,298941
,,,2.0,,2.0,0.0,6.0,,,6.0,,,,,5.0,0.0,,,,6.0,,,,,2.0,,,,3.0,,,,,,6.0,,,,,,,,,,,3.0,,,,1.0,2.0,,,,6.0,,3.0,,,,,,,,,,,,,,,,5.0,,,,2.0,,,52428
2.0,,,0.0,1.0,,,2.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,6.0,,,2.0,0.0,2.0,,,2.0,,,,,,,1.0,,,,4.0,3.0,,2.0,0.0,,,,284762
2.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,3.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,3.0,4.0,,,,,,,,,,,,,,,,,,,153037
,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5.0,,,,,,,,,,,5.0,0.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,228061
,,,2.0,1.0,,,1.0,,,,3.0,,,,3.0,1.0,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,0.0,,,,,6.0,,,,1.0,2.0,,,,,,1.0,,,,0.0,,,,2.0,,,,,,,,2.0,,2.0,,,,,243240
,,,0.0,0.0,,6.0,0.0,,,,4.0,4.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,2.0,0.0,,,,,,,,,,,,,,,6.0,,1.0,,,,,,,,,,,0.0,,,0.0,,,,,4.0,,,,,,,,1.0,,,,,,,4898
5.0,,5.0,4.0,4.0,,,0.0,,,,,,,,0.0,0.0,,,,4.0,,,,,2.0,,6.0,,,5.0,,,,,,,,,,0.0,0.0,,,,,0.0,6.0,3.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,,,5.0,,,,,2.0,0.0,,,5.0,,0.0,,,,,199628
,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,,,,1.0,3.0,,0.0,,0.0,,,0.0,,,,,,,,,4.0,,4.0,0.0,,0.0,6.0,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,5.0,,,,,,,,,,,,0.0,,5.0,0.0,,,0.0,75330
,,,5.0,1.0,,,1.0,,,,,,,,0.0,0.0,,0.0,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,5.0,3.0,,,0.0,1.0,,,,,,0.0,,,,3.0,,,3.0,0.0,,,,,1.0,,,0.0,,3.0,3.0,,,,188201
,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,3.0,,5.0,,1.0,,,,,,,213820
,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,4.0,,,4.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,66054
,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,0.0,0.0,,3.0,,,,,,0.0,1.0,,5.0,5.0,6.0,,,,,,0.0,,,0.0,,,,3.0,,3.0,,3.0,,3.0,,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,5.0,,,0.0,1.0,,,6.0,0.0,,0.0,,,,,155924
